game	RCPS	ffight	\N	\N	\N	\N	\N	Final Fight (World)	1989	Capcom	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx1.rom	tk2_gfx1.rom	\N	524288	0d9cb9bf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx3.rom	tk2_gfx3.rom	\N	524288	45227027	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx2.rom	tk2_gfx2.rom	\N	524288	c5ca2460	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx4.rom	tk2_gfx4.rom	\N	524288	e349551c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx5.rom	tk2_gfx5.rom	\N	524288	291f0f0b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx7.rom	tk2_gfx7.rom	\N	524288	3edeb949	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx6.rom	tk2_gfx6.rom	\N	524288	1abd14d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_gfx8.rom	tk2_gfx8.rom	\N	524288	b27948e3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_qa.rom	tk2_qa.rom	\N	131072	c9183a0d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_q1.rom	tk2_q1.rom	\N	524288	611268cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_q2.rom	tk2_q2.rom	\N	524288	20f55ca9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_q3.rom	tk2_q3.rom	\N	524288	bfcf6f52	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofu	tk2_q4.rom	tk2_q4.rom	\N	524288	36642e88	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	wofj	\N	\N	wof	wof	\N	Tenchi wo Kurau II - Sekiheki no Tatakai (Japan)	1992	Capcom	\N	\N	\N	
game_rom	RCPS	wofj	tk2j23c.bin	\N	\N	524288	9b215a68	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2j22c.bin	\N	\N	524288	b74b09ac	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_gfx1.rom	tk2_gfx1.rom	\N	524288	0d9cb9bf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_gfx3.rom	tk2_gfx3.rom	\N	524288	45227027	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_gfx2.rom	tk2_gfx2.rom	\N	524288	c5ca2460	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_gfx4.rom	tk2_gfx4.rom	\N	524288	e349551c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk205.bin	\N	\N	524288	e4a44d53	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk206.bin	\N	\N	524288	58066ba8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk207.bin	\N	\N	524288	d706568e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk208.bin	\N	\N	524288	d4a19a02	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_qa.rom	tk2_qa.rom	\N	131072	c9183a0d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_q1.rom	tk2_q1.rom	\N	524288	611268cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_q2.rom	tk2_q2.rom	\N	524288	20f55ca9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_q3.rom	tk2_q3.rom	\N	524288	bfcf6f52	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofj	tk2_q4.rom	tk2_q4.rom	\N	524288	36642e88	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	wofa	\N	\N	wof	wof	\N	Sangokushi II (Asia)	1992	Capcom	\N	\N	\N	
game_rom	RCPS	wofa	tk2a_23b.rom	\N	\N	524288	2e024628	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2a_22b.rom	\N	\N	524288	900ad4cd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx1.rom	tk2_gfx1.rom	\N	524288	0d9cb9bf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx3.rom	tk2_gfx3.rom	\N	524288	45227027	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx2.rom	tk2_gfx2.rom	\N	524288	c5ca2460	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx4.rom	tk2_gfx4.rom	\N	524288	e349551c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx5.rom	tk2_gfx5.rom	\N	524288	291f0f0b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx7.rom	tk2_gfx7.rom	\N	524288	3edeb949	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx6.rom	tk2_gfx6.rom	\N	524288	1abd14d6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_gfx8.rom	tk2_gfx8.rom	\N	524288	b27948e3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_qa.rom	tk2_qa.rom	\N	131072	c9183a0d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_q1.rom	tk2_q1.rom	\N	524288	611268cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_q2.rom	tk2_q2.rom	\N	524288	20f55ca9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_q3.rom	tk2_q3.rom	\N	524288	bfcf6f52	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	wofa	tk2_q4.rom	tk2_q4.rom	\N	524288	36642e88	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	dino	\N	\N	\N	\N	\N	Cadillacs and Dinosaurs (World)	1993	Capcom	\N	\N	\N	
game_rom	RCPS	dino	cde_23a.rom	\N	\N	524288	8f4e585e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cde_22a.rom	\N	\N	524288	9278aa12	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cde_21a.rom	\N	\N	524288	66d23de2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx01.rom	\N	\N	524288	8da4f917	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx03.rom	\N	\N	524288	6c40f603	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx02.rom	\N	\N	524288	09c8fc2d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx04.rom	\N	\N	524288	637ff38f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx05.rom	\N	\N	524288	470befee	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx07.rom	\N	\N	524288	22bfb7a3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx06.rom	\N	\N	524288	e7599ac4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_gfx08.rom	\N	\N	524288	211b4b15	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_q.rom	\N	\N	131072	605fdb0b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_q1.rom	\N	\N	524288	60927775	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_q2.rom	\N	\N	524288	770f4c47	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_q3.rom	\N	\N	524288	2f273ffc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dino	cd_q4.rom	\N	\N	524288	2c67821d	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	dinoj	\N	\N	dino	dino	\N	Cadillacs Kyouryuu-Shinseiki (Japan)	1993	Capcom	\N	\N	\N	
game_rom	RCPS	dinoj	cdj-23a.8f	\N	\N	524288	5f3ece96	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cdj-22a.7f	\N	\N	524288	a0d8de29	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cde_21a.rom	cde_21a.rom	\N	524288	66d23de2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx01.rom	cd_gfx01.rom	\N	524288	8da4f917	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx03.rom	cd_gfx03.rom	\N	524288	6c40f603	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx02.rom	cd_gfx02.rom	\N	524288	09c8fc2d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx04.rom	cd_gfx04.rom	\N	524288	637ff38f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx05.rom	cd_gfx05.rom	\N	524288	470befee	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx07.rom	cd_gfx07.rom	\N	524288	22bfb7a3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx06.rom	cd_gfx06.rom	\N	524288	e7599ac4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_gfx08.rom	cd_gfx08.rom	\N	524288	211b4b15	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_q.rom	cd_q.rom	\N	131072	605fdb0b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_q1.rom	cd_q1.rom	\N	524288	60927775	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_q2.rom	cd_q2.rom	\N	524288	770f4c47	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_q3.rom	cd_q3.rom	\N	524288	2f273ffc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	dinoj	cd_q4.rom	cd_q4.rom	\N	524288	2c67821d	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	vampj	\N	\N	dstlk	dstlk	\N	Vampire: The Night Warriors (Japan 940705)	1994	Capcom	\N	\N	\N	
game_rom	RCPS	vampj	vamj.03a	\N	\N	524288	f55d3722	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamj.04b	\N	\N	524288	4d9c43c4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamj.05a	\N	\N	524288	6c497e92	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamj.06a	\N	\N	524288	f1bbecb6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamj.07a	\N	\N	524288	1067ad84	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamj.08a	\N	\N	524288	4b89f41f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamj.09a	\N	\N	524288	fc0a4aac	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamj.10a	\N	\N	524288	9270c26b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamjx.03a	\N	\N	524288	2549f7bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vamjx.04b	\N	\N	524288	bb5a30a5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.13	vam.13	\N	4194304	c51baf99	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.15	vam.15	\N	4194304	3ce83c77	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.17	vam.17	\N	4194304	4f2408e0	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.19	vam.19	\N	4194304	9ff60250	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.14	vam.14	\N	1048576	bd87243c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.16	vam.16	\N	1048576	afec855f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.18	vam.18	\N	1048576	3a033625	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.20	vam.20	\N	1048576	2bff6a89	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.01	vam.01	\N	131072	64b685d5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.02	vam.02	\N	131072	cf7c97c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.11	vam.11	\N	2097152	4a39deb2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	vampj	vam.12	vam.12	\N	2097152	1a3e5c03	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	nemo	\N	\N	\N	\N	\N	Nemo (World)	1990	Capcom	\N	\N	\N	
game_rom	RCPS	nemo	nme_30a.rom	\N	\N	131072	d2c03e56	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nme_35a.rom	\N	\N	131072	5fd31661	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nme_31a.rom	\N	\N	131072	b2bd4f6f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nme_36a.rom	\N	\N	131072	ee9450e3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_32.rom	\N	\N	524288	d6d1add3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_gfx5.rom	\N	\N	524288	487b8747	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_gfx7.rom	\N	\N	524288	203dc8c6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_gfx1.rom	\N	\N	524288	9e878024	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_gfx3.rom	\N	\N	524288	bb01e6b6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_09.rom	\N	\N	65536	0f4b0581	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_18.rom	\N	\N	131072	bab333d4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemo	nm_19.rom	\N	\N	131072	2650a0a8	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	nemoj	\N	\N	nemo	nemo	\N	Nemo (Japan)	1990	Capcom	\N	\N	\N	
game_rom	RCPS	nemoj	nm36.bin	\N	\N	131072	daeceabb	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm42.bin	\N	\N	131072	55024740	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm37.bin	\N	\N	131072	619068b6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm43.bin	\N	\N	131072	a948a53b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_32.rom	nm_32.rom	\N	524288	d6d1add3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_gfx5.rom	nm_gfx5.rom	\N	524288	487b8747	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_gfx7.rom	nm_gfx7.rom	\N	524288	203dc8c6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_gfx1.rom	nm_gfx1.rom	\N	524288	9e878024	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_gfx3.rom	nm_gfx3.rom	\N	524288	bb01e6b6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_09.rom	nm_09.rom	\N	65536	0f4b0581	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_18.rom	nm_18.rom	\N	131072	bab333d4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	nemoj	nm_19.rom	nm_19.rom	\N	131072	2650a0a8	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	punisher	\N	\N	\N	\N	\N	The Punisher (World)	1993	Capcom	\N	\N	\N	
game_rom	RCPS	punisher	pse_26.rom	\N	\N	131072	389a99d2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	pse_30.rom	\N	\N	131072	68fb06ac	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	pse_27.rom	\N	\N	131072	3eb181c3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	pse_31.rom	\N	\N	131072	37108e7b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	pse_24.rom	\N	\N	131072	0f434414	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	pse_28.rom	\N	\N	131072	b732345d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	pse_25.rom	\N	\N	131072	b77102e2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	pse_29.rom	\N	\N	131072	ec037bce	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_21.rom	\N	\N	524288	8affa5a9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx1.rom	\N	\N	524288	77b7ccab	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx3.rom	\N	\N	524288	0122720b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx2.rom	\N	\N	524288	64fa58d4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx4.rom	\N	\N	524288	60da42c8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx5.rom	\N	\N	524288	c54ea839	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx7.rom	\N	\N	524288	04c5acbd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx6.rom	\N	\N	524288	a544f4cc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_gfx8.rom	\N	\N	524288	8f02f436	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_q.rom	\N	\N	131072	49ff4446	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_q1.rom	\N	\N	524288	31fd8726	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_q2.rom	\N	\N	524288	980a9eef	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_q3.rom	\N	\N	524288	0dd44491	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punisher	ps_q4.rom	\N	\N	524288	bed42f03	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	punishru	\N	\N	punisher	punisher	\N	The Punisher (US)	1993	Capcom	\N	\N	\N	
game_rom	RCPS	punishru	psu26.rom	\N	\N	131072	9236d121	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	psu30.rom	\N	\N	131072	8320e501	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	psu27.rom	\N	\N	131072	61c960a1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	psu31.rom	\N	\N	131072	78d4c298	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	psu24.rom	\N	\N	131072	1cfecad7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	psu28.rom	\N	\N	131072	bdf921c1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	psu25.rom	\N	\N	131072	c51acc94	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	psu29.rom	\N	\N	131072	52dce1ca	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_21.rom	ps_21.rom	\N	524288	8affa5a9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx1.rom	ps_gfx1.rom	\N	524288	77b7ccab	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx3.rom	ps_gfx3.rom	\N	524288	0122720b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx2.rom	ps_gfx2.rom	\N	524288	64fa58d4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx4.rom	ps_gfx4.rom	\N	524288	60da42c8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx5.rom	ps_gfx5.rom	\N	524288	c54ea839	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx7.rom	ps_gfx7.rom	\N	524288	04c5acbd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx6.rom	ps_gfx6.rom	\N	524288	a544f4cc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_gfx8.rom	ps_gfx8.rom	\N	524288	8f02f436	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_q.rom	ps_q.rom	\N	131072	49ff4446	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_q1.rom	ps_q1.rom	\N	524288	31fd8726	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_q2.rom	ps_q2.rom	\N	524288	980a9eef	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_q3.rom	ps_q3.rom	\N	524288	0dd44491	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishru	ps_q4.rom	ps_q4.rom	\N	524288	bed42f03	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	punishrj	\N	\N	punisher	punisher	\N	The Punisher (Japan)	1993	Capcom	\N	\N	\N	
game_rom	RCPS	punishrj	psj23.bin	\N	\N	524288	6b2fda52	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	psj22.bin	\N	\N	524288	e01036bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_21.rom	ps_21.rom	\N	524288	8affa5a9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx1.rom	ps_gfx1.rom	\N	524288	77b7ccab	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx3.rom	ps_gfx3.rom	\N	524288	0122720b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx2.rom	ps_gfx2.rom	\N	524288	64fa58d4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx4.rom	ps_gfx4.rom	\N	524288	60da42c8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx5.rom	ps_gfx5.rom	\N	524288	c54ea839	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx7.rom	ps_gfx7.rom	\N	524288	04c5acbd	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx6.rom	ps_gfx6.rom	\N	524288	a544f4cc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_gfx8.rom	ps_gfx8.rom	\N	524288	8f02f436	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_q.rom	ps_q.rom	\N	131072	49ff4446	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_q1.rom	ps_q1.rom	\N	524288	31fd8726	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_q2.rom	ps_q2.rom	\N	524288	980a9eef	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_q3.rom	ps_q3.rom	\N	524288	0dd44491	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	punishrj	ps_q4.rom	ps_q4.rom	\N	524288	bed42f03	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	armwar	\N	\N	\N	\N	\N	Armored Warriors (US 941024)	1994	Capcom	\N	\N	\N	
game_rom	RCPS	armwar	pwgu.03b	\N	\N	524288	8b95497a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwgu.04b	\N	\N	524288	29eb5661	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwgu.05b	\N	\N	524288	a54e9e44	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.06	\N	\N	524288	87a60ce8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.07	\N	\N	524288	f7b148df	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.08	\N	\N	524288	cc62823e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.09a	\N	\N	524288	4c26baee	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.10	\N	\N	524288	07c4fb28	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwgux.03b	\N	\N	524288	5d41ddde	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwgux.04b	\N	\N	524288	4d0619f3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.13	\N	\N	4194304	ae8fe08e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.15	\N	\N	4194304	db560f58	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.17	\N	\N	4194304	bc475b94	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.19	\N	\N	4194304	07439ff7	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.14	\N	\N	1048576	c3f9ba63	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.16	\N	\N	1048576	815b0e7b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.18	\N	\N	1048576	0109c71b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.20	\N	\N	1048576	eb75ffbe	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.01	\N	\N	131072	18a5c0e4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.02	\N	\N	131072	c9dfffa6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.11	\N	\N	2097152	a78f7433	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	armwar	pwg.12	\N	\N	2097152	77438ed0	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	xmvsf	\N	\N	\N	\N	\N	X-Men Vs. Street Fighter (US 961004)	1996	Capcom	\N	\N	\N	
game_rom	RCPS	xmvsf	xvsu.03h	\N	\N	524288	5481155a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvsu.04h	\N	\N	524288	1e236388	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.05a	\N	\N	524288	7db6025d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	xmvsf	xvs.06a	\N	\N	524288	e8e2c75c	\N	\N	\N	\N	\N	\N	\N	
