game	SEGA_Model_2_Emulator_v0.9	bel	\N	\N	\N	\N	\N	Behind Enemy Lines	1998	Sega/EPL Productions	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	epr-18519.15	\N	\N	524288	31a30edc	caf3c2676508a2ed032d3657ac640a257f04bdd4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18516.10	\N	\N	2097152	a3928ff0	5a9695fb5eda394a1111a05ee5fb9cce29970e91	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18517.11	\N	\N	2097152	4bd73da4	a4434bce019729e2148a95e3a6dea38de7f789c1	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18514.8	\N	\N	2097152	791283c5	006fb22eefdd9205ede9a74fe53cbffe8c8fd45b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18515.9	\N	\N	2097152	6ba1ffec	70f493aa4eb93edce8dd5b7b532d1f50f81069ce	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18522.6	\N	\N	2097152	61d18536	cc467cb26a8fccc48837d000fe9e1c41b0c0f4f9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18523.7	\N	\N	2097152	61d08dc4	40d8231d184582c0fc01ad874371aaec7dfcc337	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18520.4	\N	\N	524288	1d4ec5e8	44c4b5560d150909342e4182496f136c8c5e2edb	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18521.5	\N	\N	524288	b8b3781c	11956fe912c34d6a86a6b91d55987f6bead73473	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18513.16	\N	\N	2097152	777a3633	edc2798c4d88975ce67b54fc0db008e7d24db6ef	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18510.20	\N	\N	2097152	e83de997	8a8597aa31609663869e584cc5fad6e4b84f7dbe	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18512.25	\N	\N	2097152	d9bc7e71	774eba886083b0dad9a47519c5801e44346312cf	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18511.24	\N	\N	2097152	cae77a4f	f21474486f0dc4092cbad4566deea8a952862ab7	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	epr-18530.30	\N	\N	524288	ac9c8357	ad297c7fecaa9b877f0dd31e859983816947e437	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18529.31	\N	\N	2097152	f76715b1	258418c1cb37338a694e48f3b48fadfae5f40239	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18528.32	\N	\N	2097152	287a2f9a	78ba93ab90322152efc37f7130073b0dc516ef5d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18527.36	\N	\N	2097152	e6a49314	26563f425f2f0906ae9278fe5de02955653d49fe	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vcop2	mpr-18526.37	\N	\N	2097152	6516d9b5	8f13cb02c76f7b7cd11f3c3772ff13302d55e9c3	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	vf2	\N	\N	\N	model2	\N	Virtua Fighter 2 (Version 2.1)	1995	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	opr-14747.63	opr-14747.63	\N	131072	a4ad5e19	7d7ec300eeb9a8de1590011e37108688c092f329	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-16310.15	mpr-16310.15	\N	524288	c078a780	0ad5b49774172743e2708b7ca4c061acfe10957a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-16311.16	mpr-16311.16	\N	524288	452a492b	88c2f6c2dbfd0c1b39a7bf15c74455fb68c7274e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-16312.14	mpr-16312.14	\N	524288	a25fef5b	c6a37856b97f5bc4996cb6b66209f47af392cc38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	epr-18385.12	\N	\N	131072	78ed2d41	471c19389ceeec6138107dd81863320bd4825327	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	epr-18386.13	\N	\N	131072	3418f428	0f51e389e13efc172a26471331a60c459ad43c38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	epr-18387.14	\N	\N	131072	124a8453	26fb787451824fc6060724e37fe0ba6bb66796cb	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	epr-18388.15	\N	\N	131072	8d347980	da79e51ad501b9560c4ed7cf1ec768daad93efe0	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17560.10	\N	\N	2097152	d1389864	88e9a8b6b0f58c96957015179e7ff10f837040e6	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17561.11	\N	\N	2097152	b98d0101	e154877380b9250d8119dd4c14ba306c7b337dcd	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17558.8	\N	\N	2097152	4b15f5a6	9a34724958fef9b49eae39c6ea136e0cf532154b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17559.9	\N	\N	2097152	d3264de6	2f094ff0b95bf1cd5c283414634ea9597204d374	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17566.6	\N	\N	2097152	fb41ef98	ad4d1ba5e5b39b2d87105ae80750284867aa4ed3	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17567.7	\N	\N	2097152	c3396922	7e0700ded530e4eb58e9a68cdb92791284c91431	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17564.4	\N	\N	2097152	d8062489	57666b6937f79bb65c43ed02b04a454882d01e61	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17565.5	\N	\N	2097152	0517c6e9	d9ba93998286713758385033119416714674c8d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17554.16	\N	\N	2097152	27896d82	c0624e58de2e427465daaa10dbb02ea2a1fd0f1b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17548.20	\N	\N	2097152	c95facc2	09d19abe5d75a335df7510df8abb2d4425159cdf	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17555.17	\N	\N	2097152	4df2810b	720c4628d7783f0323b5723b441e13741556241e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17549.21	\N	\N	2097152	e0bce0e6	0570604dc2007288795a3125ffd480bc4b3b0802	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17556.18	\N	\N	2097152	41a47616	55b909d2bc2079d0dfed5036c78c9e09bce09843	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17550.22	\N	\N	2097152	c36ff3f5	f14fdf275905a90a0d4cc534d90b0302f26676d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17553.25	\N	\N	2097152	5da1c5d3	c627b25a1f61a9fe9182e2199f70f6e485503c7b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17552.24	\N	\N	2097152	e91e7427	0ac1111f2ecb4f924b5119eaaac8fa7bc87ab9d1	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17547.27	\N	\N	2097152	be940431	5c1196a6454a4fead79a930979f2e69639ec2bb9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17546.26	\N	\N	2097152	042a194b	c6d8524dc0a879394f1234b7bb04836081bb3830	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	epr-17574.30	\N	\N	524288	4d4c3a55	b6c0c3f0473bd7fc3ef4f5146110dfcc899a5af9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17573.31	\N	\N	2097152	e43557fe	4c61a135819862df02347c118dc4d88a0adac273	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17572.32	\N	\N	2097152	4febecc8	9683ea9bedfc5cd7b4a28e9a68792c0dc549d911	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17571.36	\N	\N	2097152	51caa584	cbbde1c55eddbeeefd283bb5afd79a670a282e3a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2	mpr-17570.37	\N	\N	2097152	bccd324b	4c7ebdea08b2dedf621f121785ed1c40ebae4236	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	vf2a	\N	\N	vf2	vf2	\N	Virtua Fighter 2 (Revision A)	1995	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	opr-14747.63	opr-14747.63	\N	131072	a4ad5e19	7d7ec300eeb9a8de1590011e37108688c092f329	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-16310.15	mpr-16310.15	\N	524288	c078a780	0ad5b49774172743e2708b7ca4c061acfe10957a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-16311.16	mpr-16311.16	\N	524288	452a492b	88c2f6c2dbfd0c1b39a7bf15c74455fb68c7274e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-16312.14	mpr-16312.14	\N	524288	a25fef5b	c6a37856b97f5bc4996cb6b66209f47af392cc38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	epr-17568a.ic12	\N	\N	131072	5b10f232	04df1eb9cf094d8dc5118b95028b544b47d5d328	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	epr-17569a.ic13	\N	\N	131072	17c208e0	260c762d7853fb1d6f894d4dd954d82dfbc92d2d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	epr-17562a.ic14	\N	\N	131072	db68a01a	1e9d3f09821596d3560bf54f6323ba295ee430d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	epr-17563a.ic15	\N	\N	131072	4696439d	846fa1435a1a5c9f7f9690e1c810ca89008d1626	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17560.10	mpr-17560.10	\N	2097152	d1389864	88e9a8b6b0f58c96957015179e7ff10f837040e6	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17561.11	mpr-17561.11	\N	2097152	b98d0101	e154877380b9250d8119dd4c14ba306c7b337dcd	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17558.8	mpr-17558.8	\N	2097152	4b15f5a6	9a34724958fef9b49eae39c6ea136e0cf532154b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17559.9	mpr-17559.9	\N	2097152	d3264de6	2f094ff0b95bf1cd5c283414634ea9597204d374	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17566.6	mpr-17566.6	\N	2097152	fb41ef98	ad4d1ba5e5b39b2d87105ae80750284867aa4ed3	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17567.7	mpr-17567.7	\N	2097152	c3396922	7e0700ded530e4eb58e9a68cdb92791284c91431	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17564.4	mpr-17564.4	\N	2097152	d8062489	57666b6937f79bb65c43ed02b04a454882d01e61	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17565.5	mpr-17565.5	\N	2097152	0517c6e9	d9ba93998286713758385033119416714674c8d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17554.16	mpr-17554.16	\N	2097152	27896d82	c0624e58de2e427465daaa10dbb02ea2a1fd0f1b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17548.20	mpr-17548.20	\N	2097152	c95facc2	09d19abe5d75a335df7510df8abb2d4425159cdf	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17555.17	mpr-17555.17	\N	2097152	4df2810b	720c4628d7783f0323b5723b441e13741556241e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17549.21	mpr-17549.21	\N	2097152	e0bce0e6	0570604dc2007288795a3125ffd480bc4b3b0802	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17556.18	mpr-17556.18	\N	2097152	41a47616	55b909d2bc2079d0dfed5036c78c9e09bce09843	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17550.22	mpr-17550.22	\N	2097152	c36ff3f5	f14fdf275905a90a0d4cc534d90b0302f26676d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17553.25	mpr-17553.25	\N	2097152	5da1c5d3	c627b25a1f61a9fe9182e2199f70f6e485503c7b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17552.24	mpr-17552.24	\N	2097152	e91e7427	0ac1111f2ecb4f924b5119eaaac8fa7bc87ab9d1	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17547.27	mpr-17547.27	\N	2097152	be940431	5c1196a6454a4fead79a930979f2e69639ec2bb9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17546.26	mpr-17546.26	\N	2097152	042a194b	c6d8524dc0a879394f1234b7bb04836081bb3830	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	epr-17574.30	epr-17574.30	\N	524288	4d4c3a55	b6c0c3f0473bd7fc3ef4f5146110dfcc899a5af9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17573.31	mpr-17573.31	\N	2097152	e43557fe	4c61a135819862df02347c118dc4d88a0adac273	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17572.32	mpr-17572.32	\N	2097152	4febecc8	9683ea9bedfc5cd7b4a28e9a68792c0dc549d911	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17571.36	mpr-17571.36	\N	2097152	51caa584	cbbde1c55eddbeeefd283bb5afd79a670a282e3a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2a	mpr-17570.37	mpr-17570.37	\N	2097152	bccd324b	4c7ebdea08b2dedf621f121785ed1c40ebae4236	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	vf2b	\N	\N	vf2	vf2	\N	Virtua Fighter 2 (Revision B)	1995	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	opr-14747.63	opr-14747.63	\N	131072	a4ad5e19	7d7ec300eeb9a8de1590011e37108688c092f329	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-16310.15	mpr-16310.15	\N	524288	c078a780	0ad5b49774172743e2708b7ca4c061acfe10957a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-16311.16	mpr-16311.16	\N	524288	452a492b	88c2f6c2dbfd0c1b39a7bf15c74455fb68c7274e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-16312.14	mpr-16312.14	\N	524288	a25fef5b	c6a37856b97f5bc4996cb6b66209f47af392cc38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	epr-17568b.12	\N	\N	131072	5d966bbf	01d46313148ce509fa5641fb07a3f840c00886ac	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	epr-17569b.13	\N	\N	131072	0b8c1ccc	ba2e0ac8b31955fed237ba9a5eda9fa14d1db11f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	epr-17562b.14	\N	\N	131072	b778d4eb	a7162d9c39d601ac92310c8cf2ae388647a5295a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	epr-17563b.15	\N	\N	131072	a05c15f6	b9b1f3c68c53a86dfa3cbc85fcb9150546c13f23	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17560.10	mpr-17560.10	\N	2097152	d1389864	88e9a8b6b0f58c96957015179e7ff10f837040e6	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17561.11	mpr-17561.11	\N	2097152	b98d0101	e154877380b9250d8119dd4c14ba306c7b337dcd	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17558.8	mpr-17558.8	\N	2097152	4b15f5a6	9a34724958fef9b49eae39c6ea136e0cf532154b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17559.9	mpr-17559.9	\N	2097152	d3264de6	2f094ff0b95bf1cd5c283414634ea9597204d374	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17566.6	mpr-17566.6	\N	2097152	fb41ef98	ad4d1ba5e5b39b2d87105ae80750284867aa4ed3	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17567.7	mpr-17567.7	\N	2097152	c3396922	7e0700ded530e4eb58e9a68cdb92791284c91431	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17564.4	mpr-17564.4	\N	2097152	d8062489	57666b6937f79bb65c43ed02b04a454882d01e61	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17565.5	mpr-17565.5	\N	2097152	0517c6e9	d9ba93998286713758385033119416714674c8d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17554.16	mpr-17554.16	\N	2097152	27896d82	c0624e58de2e427465daaa10dbb02ea2a1fd0f1b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17548.20	mpr-17548.20	\N	2097152	c95facc2	09d19abe5d75a335df7510df8abb2d4425159cdf	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17555.17	mpr-17555.17	\N	2097152	4df2810b	720c4628d7783f0323b5723b441e13741556241e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17549.21	mpr-17549.21	\N	2097152	e0bce0e6	0570604dc2007288795a3125ffd480bc4b3b0802	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17556.18	mpr-17556.18	\N	2097152	41a47616	55b909d2bc2079d0dfed5036c78c9e09bce09843	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17550.22	mpr-17550.22	\N	2097152	c36ff3f5	f14fdf275905a90a0d4cc534d90b0302f26676d8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17553.25	mpr-17553.25	\N	2097152	5da1c5d3	c627b25a1f61a9fe9182e2199f70f6e485503c7b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17552.24	mpr-17552.24	\N	2097152	e91e7427	0ac1111f2ecb4f924b5119eaaac8fa7bc87ab9d1	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17547.27	mpr-17547.27	\N	2097152	be940431	5c1196a6454a4fead79a930979f2e69639ec2bb9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17546.26	mpr-17546.26	\N	2097152	042a194b	c6d8524dc0a879394f1234b7bb04836081bb3830	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	epr-17574.30	epr-17574.30	\N	524288	4d4c3a55	b6c0c3f0473bd7fc3ef4f5146110dfcc899a5af9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17573.31	mpr-17573.31	\N	2097152	e43557fe	4c61a135819862df02347c118dc4d88a0adac273	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17572.32	mpr-17572.32	\N	2097152	4febecc8	9683ea9bedfc5cd7b4a28e9a68792c0dc549d911	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17571.36	mpr-17571.36	\N	2097152	51caa584	cbbde1c55eddbeeefd283bb5afd79a670a282e3a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2b	mpr-17570.37	mpr-17570.37	\N	2097152	bccd324b	4c7ebdea08b2dedf621f121785ed1c40ebae4236	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	vf2o	\N	\N	vf2	vf2	\N	Virtua Fighter 2	1995	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2o	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2o	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2o	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2o	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	vf2o	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
