game	WinKawaks_v1.60	2020bb	\N	\N	\N	neogeo	\N	2020 Super Baseball	1991	SNK / Pallas	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	12.bin	\N	\N	131072	38652339	930a035bbe34c81c26d774d2ab45f53a3a9205fb	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	04.bin	\N	\N	131072	4951bc0f	07f424c147d787321b668d787216733c35e2cff9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	16.bin	\N	\N	131072	381608ae	666e15e61c7c59df5a97bdc2d77db611d60b3ca8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	08.bin	\N	\N	131072	b475d4e9	dc5d223bc2a27904e6e38b68507d2e87fbbde158	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	27.bin	\N	\N	131072	a27e81fa	b25854d4a7e52d500c19445badb4cfe745d88d23	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	20.bin	\N	\N	131072	002796dc	2dba0434916dd82c59a66e2f3ce8d3165713c308	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	29.bin	\N	\N	131072	6b41f82d	111af606d8107d377e3af618584a75ed6cfc9bbd	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	22.bin	\N	\N	131072	52145369	bd422f0c51cdd62b69229f926569ad05d430bd57	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	36	\N	\N	131072	895991d1	56b105b85ccab1c49c89ae8d4aa55c9374077df0	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	42	\N	\N	131072	c898d2e8	c8b10685681bf155ea44e30f3cb0574df7d4f984	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	37	\N	\N	131072	b228d58c	99a1f42d930f788c4f9b410addc95173fda801a2	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	43	\N	\N	131072	1a14375a	2b1a62f7961dceabf98461266da37abfec13aaa9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	34.bin	\N	\N	131072	8f663d00	77811783c87c7aee058b8533e34049a01047258a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	40.bin	\N	\N	131072	1586dbf3	d9f03e001effdef021a9ceda512e73a24726fca1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	35.bin	\N	\N	131072	9db93d7a	f75e3fb5273baef0cd5d8eea26f07d5acaa743ca	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	41.bin	\N	\N	131072	1aae69a4	56e4761818f7857bc7520f2b8de90eabd857c577	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	23.bin	\N	\N	65536	b3b79d4f	2b960545741d3b9a53ffbf3ed83030392aa02698	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	30	\N	\N	131072	ac6e307d	b490ce625bb7ce0904b0fd121fbfbd5252790f7a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwaru	31	\N	\N	131072	068741db	ab48aff639a7ac218b7d5304145e10e92d61fd9f	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	dynwarj	\N	\N	dynwar	dynwar	\N	Tenchi wo Kurau (Japan)	1989	Capcom	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	09.bin	\N	\N	131072	c3e83c69	bd361a39dc6428fea8f56ebbe5cdcc4bf63a51f0	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	01.bin	\N	\N	131072	187b2886	b16121f57926d9fd2c3bc82ae6babf6a2297f140	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	13.bin	\N	\N	131072	0273d87d	7803b04d72eedb4c8b39f63fea458cfef0034813	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	05.bin	\N	\N	131072	339378b8	c3dfe7039e4572b9ef56166346f3cbc6f6ab07c1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	24.bin	\N	\N	131072	c6909b6f	2828bd6bdc8e3f87a4a37d4e20bdff86cb6850c9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	17.bin	\N	\N	131072	2e2f8320	7bcb80447d9ce7cc9a38e2506196acd6bf50b49f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	38.bin	\N	\N	131072	cd7923ed	29187b99847a4b56f2f1763d086b8e7dc5cebed7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	32.bin	\N	\N	131072	21a0a453	ace38c5943f9f744212cfdb7caa2caa43312e82c	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	10.bin	\N	\N	131072	ff28f8d0	c8c4851816f17a4a0494164f5e8cc910f16669e8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	02.bin	\N	\N	131072	cc83c02f	915e9d7acec1ba7a2035ae140f576839eba8694f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	14.bin	\N	\N	131072	18fb232c	c690ca668a56c756c04ef5db4900eb3fd34897e7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	06.bin	\N	\N	131072	6f9edd75	e8d43c0ec2165e88aefbb5c92048fbcd06fe578b	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	25.bin	\N	\N	131072	152ea74a	c0c56b1bdfa0d7fdea040dbcc6ff871e5957a5b6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	18.bin	\N	\N	131072	1833f932	81f94d26bdb6758736ca02d7b1772801be4da181	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	39.bin	\N	\N	131072	bc09b360	de2c9a42490db79c8e5fe57b9107f1adbe5dd241	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	33.bin	\N	\N	131072	89de1533	e48312e37c0f98faeec91546acde5daf0da8f6b3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	11.bin	\N	\N	131072	29eaf490	42fcb67c7014e0ad62cde9e77c79e61268647528	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	03.bin	\N	\N	131072	7bf51337	c21938029641ebcbc484680cf8a57186cdde220f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	15.bin	\N	\N	131072	d36cdb91	66ab873ce285e857f30294dd1c9b1dda0c6c6b76	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	07.bin	\N	\N	131072	e04af054	f227b8a0a3d8f41e1922d184eaec7a1243c7c3af	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	26.bin	\N	\N	131072	07fc714b	eda97a3c5596ebdfa61bdd01d39647c89b9a2f13	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	19.bin	\N	\N	131072	7114e5c6	2f2925b942af50781857f4fe74e9a58f2cf7b883	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	28.bin	\N	\N	131072	af62bf07	a6e0f598de1fa8a4960e89d655b7514572ed6310	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	21.bin	\N	\N	131072	523f462a	b0fc9e29d6ca44aafb20a62355bde9f4b4cf1e43	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	12.bin	\N	\N	131072	38652339	930a035bbe34c81c26d774d2ab45f53a3a9205fb	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	04.bin	\N	\N	131072	4951bc0f	07f424c147d787321b668d787216733c35e2cff9	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	16.bin	\N	\N	131072	381608ae	666e15e61c7c59df5a97bdc2d77db611d60b3ca8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	08.bin	\N	\N	131072	b475d4e9	dc5d223bc2a27904e6e38b68507d2e87fbbde158	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	27.bin	\N	\N	131072	a27e81fa	b25854d4a7e52d500c19445badb4cfe745d88d23	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	20.bin	\N	\N	131072	002796dc	2dba0434916dd82c59a66e2f3ce8d3165713c308	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	29.bin	\N	\N	131072	6b41f82d	111af606d8107d377e3af618584a75ed6cfc9bbd	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	22.bin	\N	\N	131072	52145369	bd422f0c51cdd62b69229f926569ad05d430bd57	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	36.bin	\N	\N	131072	1a516657	f5c7c3bfd482eb59221cfd3eec4d47e717b04efa	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	42.bin	\N	\N	131072	12a290a0	29fd3f77c497ef8db48121301beab2862ca380b4	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	37.bin	\N	\N	131072	932fc943	1bd1c696072e61db791c075fae8936dece73d1d8	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	43.bin	\N	\N	131072	872ad76d	77cfb380dd358eb9e65894a026e0718918c5b68f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	34.bin	\N	\N	131072	8f663d00	77811783c87c7aee058b8533e34049a01047258a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	40.bin	\N	\N	131072	1586dbf3	d9f03e001effdef021a9ceda512e73a24726fca1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	35.bin	\N	\N	131072	9db93d7a	f75e3fb5273baef0cd5d8eea26f07d5acaa743ca	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	41.bin	\N	\N	131072	1aae69a4	56e4761818f7857bc7520f2b8de90eabd857c577	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	23.bin	\N	\N	65536	b3b79d4f	2b960545741d3b9a53ffbf3ed83030392aa02698	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	30.bin	\N	\N	131072	7e5f6cb4	c7b6b7d6dfe5f9f0e1521e7ce990229f480cf68d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	dynwarj	31.bin	\N	\N	131072	4a30c737	426eb90f2edf73eb468c94b4a094da3d46acbab2	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	ffight	\N	\N	\N	\N	\N	Final Fight (World)	1989	Capcom	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff-5m.7a	\N	\N	524288	9c284108	7868f5801347340867720255f8380548ad1a65a7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff-7m.9a	\N	\N	524288	a7584dfb	f7b00a3ca8cb85264ab293089f9f540a8292b49c	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff-1m.3a	\N	\N	524288	0b605e44	5ce16af72858a57aefbf6efed820c2c51935882a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff-3m.5a	\N	\N	524288	52291cd2	df5f3d3aa96a7a33ff22f2a31382942c4c4f1111	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff_36.11f	\N	\N	131072	f9a5ce83	0756ae576a1f6d5b8b22f8630dca40ef38567ea6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff_42.11h	\N	\N	131072	65f11215	5045a467f3e228c02b4a355b52f58263ffa90113	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff_37.12f	\N	\N	131072	e1033784	38f44434c8befd623953ae23d6e5ff4e201d6627	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ffe_43.12h	\N	\N	131072	995e968a	de16873d1639ac1738be0937270b108a9914f263	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff-32m.8h	\N	\N	524288	c747696e	d3362dadded31ccb7eaf71ef282d698d18edd722	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff_09.12b	\N	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff_18.11c	\N	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffight	ff_19.12c	\N	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	ffightu	\N	\N	ffight	ffight	\N	Final Fight (US)	1989	Capcom	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff-5m.7a	ff-5m.7a	\N	524288	9c284108	7868f5801347340867720255f8380548ad1a65a7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff-7m.9a	ff-7m.9a	\N	524288	a7584dfb	f7b00a3ca8cb85264ab293089f9f540a8292b49c	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff-1m.3a	ff-1m.3a	\N	524288	0b605e44	5ce16af72858a57aefbf6efed820c2c51935882a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff-3m.5a	ff-3m.5a	\N	524288	52291cd2	df5f3d3aa96a7a33ff22f2a31382942c4c4f1111	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff_36.11f	ff_36.11f	\N	131072	f9a5ce83	0756ae576a1f6d5b8b22f8630dca40ef38567ea6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff_42.11h	ff_42.11h	\N	131072	65f11215	5045a467f3e228c02b4a355b52f58263ffa90113	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff_37.12f	ff_37.12f	\N	131072	e1033784	38f44434c8befd623953ae23d6e5ff4e201d6627	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff43.rom	\N	\N	131072	4ca65947	74ffe00df96273770a24d9a46f13e53ea8812670	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff-32m.8h	ff-32m.8h	\N	524288	c747696e	d3362dadded31ccb7eaf71ef282d698d18edd722	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff_09.12b	ff_09.12b	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff_18.11c	ff_18.11c	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightu	ff_19.12c	ff_19.12c	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	ffightua	\N	\N	ffight	ffight	\N	Final Fight (US 900112)	1989	Capcom	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff-5m.7a	ff-5m.7a	\N	524288	9c284108	7868f5801347340867720255f8380548ad1a65a7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff-7m.9a	ff-7m.9a	\N	524288	a7584dfb	f7b00a3ca8cb85264ab293089f9f540a8292b49c	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff-1m.3a	ff-1m.3a	\N	524288	0b605e44	5ce16af72858a57aefbf6efed820c2c51935882a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff-3m.5a	ff-3m.5a	\N	524288	52291cd2	df5f3d3aa96a7a33ff22f2a31382942c4c4f1111	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ffu_36.11f	\N	\N	131072	e2a48af9	11e06f95bdf575af396dded2b84d858f6c7388f1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ffu_42.11h	\N	\N	131072	f4bb480e	32114df1d2f4f98a4a2280a330c7b6af8ab4d862	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ffu_37.12f	\N	\N	131072	c371c667	633977c91a8ff09b7fe83128eced7c4dee9aee1d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ffu_43.12h	\N	\N	131072	2f5771f9	fb532402bc00b5619a23dfa7e4525f1717020303	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff-32m.8h	ff-32m.8h	\N	524288	c747696e	d3362dadded31ccb7eaf71ef282d698d18edd722	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff_09.12b	ff_09.12b	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff_18.11c	ff_18.11c	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightua	ff_19.12c	ff_19.12c	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	ffightub	\N	\N	ffight	ffight	\N	Final Fight (US 900613)	1989	Capcom	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff-5m.7a	ff-5m.7a	\N	524288	9c284108	7868f5801347340867720255f8380548ad1a65a7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff-7m.9a	ff-7m.9a	\N	524288	a7584dfb	f7b00a3ca8cb85264ab293089f9f540a8292b49c	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff-1m.3a	ff-1m.3a	\N	524288	0b605e44	5ce16af72858a57aefbf6efed820c2c51935882a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff-3m.5a	ff-3m.5a	\N	524288	52291cd2	df5f3d3aa96a7a33ff22f2a31382942c4c4f1111	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ffu30	\N	\N	131072	ed988977	c718e989206bd2b68832c8fcb5667397d500ebac	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ffu35	\N	\N	131072	07bf1c21	f21a939fd92607c7f54816dedbcb3c5818cf4183	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ffu31	\N	\N	131072	dba5a476	2f0176dd050f9630b914f1c1ca5d96215bcf567f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ffu36	\N	\N	131072	4d89f542	0b7d483a2c5759715f99f287cbd8a36165b59de7	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff-32m.8h	ff-32m.8h	\N	524288	c747696e	d3362dadded31ccb7eaf71ef282d698d18edd722	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff_09.12b	ff_09.12b	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff_18.11c	ff_18.11c	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightub	ff_19.12c	ff_19.12c	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	ffightj	\N	\N	ffight	ffight	\N	Final Fight (Japan)	1989	Capcom	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_09.4b	\N	\N	131072	5b116d0d	a24e829fdfa043bd27b508d7cc0788ad80fd180e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_01.4a	\N	\N	131072	815b1797	549e5eefc8f607fec1c954ba715ff21b8e44a5aa	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_13.9b	\N	\N	131072	8721a7da	39b2b324fd7810342503f23695e423f364a6294d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_05.9a	\N	\N	131072	d0fcd4b5	97ebcbead0cca7e425143c500c433dbcf9cadcc2	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_24.5e	\N	\N	131072	a1ab607a	56784c028b82d9e2affd9610f56fde57063e4c28	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_17.5c	\N	\N	131072	2dc18cf4	5e3bd895600cd30d561a75a2fcb6cc8bc84f4bd1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_38.8h	\N	\N	131072	6535a57f	f4da9ec13cad7e3287e34dcceb0eb2d20107bad6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_32.8f	\N	\N	131072	c8bc4a57	3eaf2b4e910fe1f79154020122d786d23a2e594a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_10.5b	\N	\N	131072	624a924a	48fd0498f9ed54003bf6578fbcbc8b7e90a195eb	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_02.5a	\N	\N	131072	5d91f694	e0ea9ec82dec985d8bf5e7cebf5fe3d8ef7557b1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_14.10b	\N	\N	131072	0a2e9101	6c8d550d2066cd53355ccf14ac1fd35914982094	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_06.10a	\N	\N	131072	1c18f042	f708296570fecad82a76dc59744873a2f5568ea1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_25.7e	\N	\N	131072	6e8181ea	2c32bc0364650ee6ca0d24754a7a3401295ffcd5	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_18.7c	\N	\N	131072	b19ede59	7e79ad9f17b36e042d774bef3bbb44018332ca01	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_39.9h	\N	\N	131072	9416b477	f2310dfcfe960e8b822c07849b594d54dfc2b2ca	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_33.9f	\N	\N	131072	7369fa07	3b2750fe33729395217c96909b4b6c5f3d6e9943	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ff36.bin	\N	\N	131072	f9a5ce83	0756ae576a1f6d5b8b22f8630dca40ef38567ea6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ff42.bin	\N	\N	131072	65f11215	5045a467f3e228c02b4a355b52f58263ffa90113	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ff37.bin	\N	\N	131072	e1033784	38f44434c8befd623953ae23d6e5ff4e201d6627	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ff43.bin	\N	\N	131072	b6dee1c3	3a85312a2e9d8e06259b73d91ccb5e66a6bad62d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_34.10f	\N	\N	131072	0c8dc3fc	edcce3efd9cdd131ef0c96df15a68722d5c3498e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_40.10h	\N	\N	131072	8075bab9	f9c7405133f6fc5557c90e60e8ccc459e4f6fd7d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_35.11f	\N	\N	131072	4a934121	3982c261582755a0eac340d6d7ed96e6c263c8b6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_41.11h	\N	\N	131072	2af68154	7d549cb38650b4b79c68ad6d0dfcefdd62be4e99	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ff_23.13c	\N	\N	65536	b8367eb5	ec3db29fdd6200e9a8f4f8073a7e34aef731354f	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_30.12e	\N	\N	131072	375c66e7	36189e23209ce4ae5d9cbabd1574540d0591e7b3	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj	ffj_31.13e	\N	\N	131072	1ef137f9	974b5e72aa28b87ebfa7438efbdfeda769dedf5e	\N	\N	\N	\N	\N	\N	
game	WinKawaks_v1.60	ffightj1	\N	\N	ffight	ffight	\N	Final Fight (Japan 900305)	1989	Capcom	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_09.4b	\N	\N	131072	5b116d0d	a24e829fdfa043bd27b508d7cc0788ad80fd180e	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_01.4a	\N	\N	131072	815b1797	549e5eefc8f607fec1c954ba715ff21b8e44a5aa	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_13.9b	\N	\N	131072	8721a7da	39b2b324fd7810342503f23695e423f364a6294d	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_05.9a	\N	\N	131072	d0fcd4b5	97ebcbead0cca7e425143c500c433dbcf9cadcc2	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_24.5e	\N	\N	131072	a1ab607a	56784c028b82d9e2affd9610f56fde57063e4c28	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_17.5c	\N	\N	131072	2dc18cf4	5e3bd895600cd30d561a75a2fcb6cc8bc84f4bd1	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_38.8h	\N	\N	131072	6535a57f	f4da9ec13cad7e3287e34dcceb0eb2d20107bad6	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_32.8f	\N	\N	131072	c8bc4a57	3eaf2b4e910fe1f79154020122d786d23a2e594a	\N	\N	\N	\N	\N	\N	
game_rom	WinKawaks_v1.60	ffightj1	ffj_10.5b	\N	\N	131072	624a924a	48fd0498f9ed54003bf6578fbcbc8b7e90a195eb	\N	\N	\N	\N	\N	\N	
