game	VAntAGE_v1.12	1942	\N	\N	\N	\N	\N	1942 (set 1)	1984	Capcom	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	06n_gs22.bin	\N	\N	32768	dc9c508c	920505dd4c63b177918feb4e54cca8a7948ec9d9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	04n_gs21.bin	\N	\N	32768	68883749	c7bf2bf49c53feddf8f30b4001dc2d59b52b1c28	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	03n_gs20.bin	\N	\N	32768	0be932ed	1c5af5884a23112dbc36579515d1cb497992da2f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	01n_gs19.bin	\N	\N	32768	63072f93	cb3a2729782cf2855558d081fe92d28366228b8e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	06l_gs18.bin	\N	\N	32768	f69a3c7c	e9eb9dfa7d53aa7b728150f91d05bfc3bf6f1e75	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	04l_gs17.bin	\N	\N	32768	4e98562a	0341b8a79be1d71a57d0d76ed890e15f9f92259e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	03l_gs16.bin	\N	\N	32768	0d99c3b3	436c566b76f632242448671e3b6319f7d9f65322	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	01l_gs15.bin	\N	\N	32768	7f14270e	dd06c333c2ea097e25185a1423cd61e1b7afc42b	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	11c_gs14.bin	\N	\N	32768	0af4f7eb	24a98fdeedeeaf1035b4af52d5a8dd5e47a5e62d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	03b_g-01.bin	\N	\N	256	02f55589	8a3f98304aedf3aba1c08b615bf457752a480edc	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	04b_g-02.bin	\N	\N	256	e1e36dd9	5bd88a35898a2d973045bdde8311aac3a12826de	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	05b_g-03.bin	\N	\N	256	989399c0	e408e391f49ed0c7b9e16479fea44b809440fefc	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	09d_g-04.bin	\N	\N	256	906612b5	7b727a6200c088538180758320ede84aa7e5b96d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	14a_g-06.bin	\N	\N	256	4a9da18b	fed3b81b56aab2ed0a21ed1fcebe3f1ae095a13b	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	15a_g-07.bin	\N	\N	256	cb9394fc	8ad0fde6a8ef8326d2da4b6dbf3b51f5f6c668c8	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	09f_g-09.bin	\N	\N	256	3cee181e	3f95bdb12391cb9b3673191bda8d09c84b36b4d3	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	gunsmoke	08f_g-08.bin	\N	\N	256	ef91cdd2	90b9191c9f10a153d64055a4238eb6e15b8c12bc	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	hangly	\N	\N	pacman	pacman	\N	Hangly-Man (set 1)	1981	hack	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	hangly.6e	\N	\N	4096	5fe8610a	d63eaebd85e10aa6c27bb7f47642dd403eeb6934	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	hangly.6f	\N	\N	4096	73726586	cedddc5194589039dd8b64f07ab6320d7d4f55f9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	hangly.6h	\N	\N	4096	4e7ef99f	bd42e68b29b4d654dc817782ba00db69b7d2dfe2	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	hangly.6j	\N	\N	4096	7f4147e6	0a7ac0e59d4d26fe52a2f4196c9f19e5ab677c87	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	pacman.5e	pacman.5e	\N	4096	0c944964	06ef227747a440831c9a3a613b76693d52a2f0a9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	pacman.5f	pacman.5f	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	82s123.7f	82s123.7f	\N	32	2fc650bd	8d0268dee78e47c712202b0ec4f1f51109b1f2a5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	82s126.4a	82s126.4a	\N	256	3eb3a8e4	19097b5f60d1030f8b82d9f1d3a241f93e5c75d6	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	82s126.1m	82s126.1m	\N	256	a9cc86bf	bbcec0570aeceb582ff8238a4bc8546a23430081	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hangly	82s126.3m	82s126.3m	\N	256	77245b66	0c4d0bee858b97632411c440bea6948a74759746	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	hotshock	\N	\N	\N	\N	\N	Hot Shocker	1982	E.G. Felaco	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.l10	\N	\N	4096	401078f7	d4415a41eba1d3a2dcbb119f3136c177b02d1fb6	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.l9	\N	\N	4096	af76c237	bb54e1652a2d2e56731434ed85b40dab4aad91c9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.l8	\N	\N	4096	30486031	bed06cb62afee6b000a0e21927559ac5d3538b38	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.l7	\N	\N	4096	5bde9312	d3ba06790c8210f41902bb8ad27a1e5abafccb33	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.b3	\N	\N	4096	0092f0e2	d85b05370fa0ce4ba27fd331bb6a7fae067ce83b	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.b4	\N	\N	4096	c2135a44	809cf305b1f43f99f2248020c369fb5f1d7c5c44	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.h4	\N	\N	4096	60bdaea9	fd10109803661dc1ce72e1291e3721bdb2bb159f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	hotshock.h5	\N	\N	4096	4ef17453	7dc58456b2f25775c85b3ae92f605d69bb68d590	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hotshock	82s123.6e	\N	\N	32	4e3caeab	a25083c3e36d28afdefe4af6e6d4f3155e303625	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	hustler	\N	\N	\N	\N	\N	Video Hustler	1981	Konami	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.1	\N	\N	4096	94479a3e	ea3a1a3f6bee3d35a6a0fb0ba689a25f6b919e5d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.2	\N	\N	4096	3cc67bcc	bc36eaab68f48c837d0d3d3bc1e7de961fa24a21	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.3	\N	\N	4096	9422226a	445daa94f7236f0776f4692de6cb213f67684f70	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.6	\N	\N	2048	7a946544	7ee2ad3fdf996f08534fb87fc02b619c168f420c	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.7	\N	\N	2048	3db57351	e5075a7130a80d2bf24f0556c2589dff0625ee60	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.5f	\N	\N	2048	0bdfad0e	8e6f1737604f3801c03fa2e9a5e6a2778b54bae8	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.5h	\N	\N	2048	8e062177	7e52a1669804b6c2f694cfc64b04abc8246bb0c2	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	hustler	hustler.clr	\N	\N	32	aa1f7f5e	311dd17aa11490a1173c76223e4ccccf8ea29850	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	invaders	\N	\N	\N	\N	\N	Space Invaders	1978	Midway	\N	\N	\N	
game_rom	VAntAGE_v1.12	invaders	invaders.h	\N	\N	2048	734f5ad8	ff6200af4c9110d8181249cbcef1a8a40fa40b7f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invaders	invaders.g	\N	\N	2048	6bfaca4a	16f48649b531bdef8c2d1446c429b5f414524350	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invaders	invaders.f	\N	\N	2048	0ccead96	537aef03468f63c5b9e11dd61e253f7ae17d9743	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invaders	invaders.e	\N	\N	2048	14e538b0	1d6ca0c99f9df71e2990b610deb9d7da0125e2d8	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	invaders	0.wav	
game_sample	VAntAGE_v1.12	invaders	1.wav	
game_sample	VAntAGE_v1.12	invaders	2.wav	
game_sample	VAntAGE_v1.12	invaders	3.wav	
game_sample	VAntAGE_v1.12	invaders	4.wav	
game_sample	VAntAGE_v1.12	invaders	5.wav	
game_sample	VAntAGE_v1.12	invaders	6.wav	
game_sample	VAntAGE_v1.12	invaders	7.wav	
game_sample	VAntAGE_v1.12	invaders	8.wav	
game	VAntAGE_v1.12	invadpt2	\N	\N	\N	\N	invaders	Space Invaders Part II (Taito)	1980	Taito	\N	\N	\N	
game_rom	VAntAGE_v1.12	invadpt2	pv.01	\N	\N	2048	7288a511	ff617872784c28ed03591aefa9f0519e5651701f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invadpt2	pv.02	\N	\N	2048	097dd8d5	8d68654d54d075c0f0d7f63c87ff4551ce8b7fbf	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invadpt2	pv.03	\N	\N	2048	1766337e	ea959bf06c9930d83a07559e191a28641efb07ac	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invadpt2	pv.04	\N	\N	2048	8f0e62e0	a967b155f15f8432222fcc78b23121b00c405c5c	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invadpt2	pv.05	\N	\N	2048	19b505e9	6a31a37586782ce421a7d2cffd8f958c00b7b415	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	invadpt2	0.wav	
game_sample	VAntAGE_v1.12	invadpt2	1.wav	
game_sample	VAntAGE_v1.12	invadpt2	2.wav	
game_sample	VAntAGE_v1.12	invadpt2	3.wav	
game_sample	VAntAGE_v1.12	invadpt2	4.wav	
game_sample	VAntAGE_v1.12	invadpt2	5.wav	
game_sample	VAntAGE_v1.12	invadpt2	6.wav	
game_sample	VAntAGE_v1.12	invadpt2	7.wav	
game_sample	VAntAGE_v1.12	invadpt2	8.wav	
game	VAntAGE_v1.12	invrvnge	\N	\N	\N	\N	invaders	Invader's Revenge	\N	Zenitone Microsec	\N	\N	\N	
game_rom	VAntAGE_v1.12	invrvnge	invrvnge.h	\N	\N	2048	aca41bbb	ca71f792abd6d9a44d15b19d2ccf678e82ccba4f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invrvnge	invrvnge.g	\N	\N	2048	cfe89dad	218b6a0b636c49c4cdc3667e8b1387ef0e257115	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invrvnge	invrvnge.f	\N	\N	2048	e350de2c	e845565e2f96f9dec3242ec5ab75910a515428c9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	invrvnge	invrvnge.e	\N	\N	2048	1ec8dfc8	fc8fbe1161958f57c9f4ccbcab8a769184b1c562	\N	\N	\N	\N	\N	\N	
game_sample	VAntAGE_v1.12	invrvnge	0.wav	
game_sample	VAntAGE_v1.12	invrvnge	1.wav	
game_sample	VAntAGE_v1.12	invrvnge	2.wav	
game_sample	VAntAGE_v1.12	invrvnge	3.wav	
game_sample	VAntAGE_v1.12	invrvnge	4.wav	
game_sample	VAntAGE_v1.12	invrvnge	5.wav	
game_sample	VAntAGE_v1.12	invrvnge	6.wav	
game_sample	VAntAGE_v1.12	invrvnge	7.wav	
game_sample	VAntAGE_v1.12	invrvnge	8.wav	
game	VAntAGE_v1.12	jjack	\N	\N	\N	\N	\N	Jumping Jack	1984	Universal	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j1.bin	\N	\N	8192	87f29bd2	12b0a6f84439b84dd09fe54436c765fc58f928e1	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j3.bin	\N	\N	8192	35b0517e	756d7627f4dc2e9b24be7b0c4c80a9043cb4c322	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j4.bin	\N	\N	8192	35bb316a	8461503179eb7798de6f9f6677eb18ebcd22d470	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j2.bin	\N	\N	8192	dec52e80	1620a070a75115d7c35f44574a8b53ce137ce21a	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j0.bin	\N	\N	16384	ab042f04	06412dbdc43ebd6d376a811f240a4c9ec43ca6e7	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j5.bin	\N	\N	16384	75038ff9	2a92e0d0adb1abd029c5ee6e350a859fed3f0ae9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j6.bin	\N	\N	8192	5937bd7b	4d399370422e22448d1680113d5bbe9894086a2b	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j7.bin	\N	\N	8192	cf8ae8e7	81b881eda0bf60f52dadf22aafc9ca7162fd1540	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j8.bin	\N	\N	8192	84f6fc8c	be631af9525262cf98c982b88cb97d3287366731	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	j9.bin	\N	\N	8192	3f9bb09f	a38f7c9a21e37c7b903497e8170f64a378df730e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	bprom1.bin	\N	\N	512	2f0955f2	5eb417478669560f447a0a0e6fe93af27804590f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jjack	bprom2.bin	\N	\N	512	2747ca77	abc0ca05925974c4b852827605ee2f1caefb8524	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	jrpacman	\N	\N	\N	\N	\N	Jr. Pac-Man	1983	Bally Midway	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrp8d.bin	\N	\N	8192	e3fa972e	5ea34621213c649ca2848ab31aab2cbe751723d4	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrp8e.bin	\N	\N	8192	ec889e94	8294e9e79f8fd19a419431fa690e6ac4a1302f58	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrp8h.bin	\N	\N	8192	35f1fc6e	b84b34560b9aae18b24274712b052283faa01730	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrp8j.bin	\N	\N	8192	9737099e	07d912a61824323c8fc1b8bd0da89172d4f70b91	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrp8k.bin	\N	\N	8192	5252dd97	18bd4d5381656120e4242811006c20776774de4d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrp2c.bin	\N	\N	8192	0527ff9b	37fe3176b0d125b7d629e108e7ebdc1196e4a132	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrp2e.bin	\N	\N	8192	73477193	f00a488958ea0438642d345693787bdf771219ad	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrprom.9e	\N	\N	256	029d35c4	d9aa2dc442e9ac36cf3c346b9fb1aa745eaf3cb8	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrprom.9f	\N	\N	256	eee34a79	7561f8ccab2af85c111af6a02af6986eb67503e5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrprom.9p	\N	\N	256	9f6ea9d8	62cf15513934d34641433c891a7f73bef82e2fb1	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrprom.7p	\N	\N	256	a9cc86bf	bbcec0570aeceb582ff8238a4bc8546a23430081	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jrpacman	jrprom.5s	\N	\N	256	77245b66	0c4d0bee858b97632411c440bea6948a74759746	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	jumpbug	\N	\N	\N	\N	\N	Jump Bug	1981	Rock-ola	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jb1	\N	\N	4096	415aa1b7	4f9edd7e9720acf085dd8910849c2f2fac5cb547	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jb2	\N	\N	4096	b1c27510	66fbe0b94b6c101cb50d7a3ff78160110415dff9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jb3	\N	\N	4096	97c24be2	1beb9fbc3a52610b416af8b5fee156d8b6b3125a	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jb4	\N	\N	4096	66751d12	26c68cfb59596ae164ee9ae4a24ddf8dc7a923a7	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jb5	\N	\N	4096	e2d66faf	3dec0796642856359de57afb896cc668c0245b40	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jb6	\N	\N	4096	49e0bdfd	8d89d9cd7134b153264fdc49d2c68e8c14004b0d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jb7	\N	\N	2048	83d71302	9292088d26ba29fbf8817df03461b8bb6bf27639	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jbl	\N	\N	2048	9a091b0a	19b88f802ee80ff8901ef99e3688f2869f1a69c5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jbm	\N	\N	2048	8a0fc082	58b72a3161950a2fb71cdab3f30bb3abb19c7978	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jbn	\N	\N	2048	155186e0	717ddaecc52a4ef03a01fcddb520acdbfb0d722a	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jbi	\N	\N	2048	7749b111	55071ce04708bd52177644298f76ae79d23f6ac9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jbj	\N	\N	2048	06e8d7df	d04f1503d9fde5aae92652cb9d2eb16bd6a0fe9c	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	jbk	\N	\N	2048	b8dbddf3	043de444890a93459789dc99c43ef88ff66b79e4	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	jumpbug	l06_prom.bin	\N	\N	32	6a0c7d87	140335d85c67c75b65689d4e76d29863c209cf32	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	ladybug	\N	\N	\N	\N	\N	Lady Bug	1981	Universal	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb1.cpu	\N	\N	4096	d09e0adb	ddc1f849cbcefb64b70a26c2a4c993f0516af814	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb2.cpu	\N	\N	4096	88bc4a0a	193c9f90b7550020c0923cb158dff7d5faa53bc6	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb3.cpu	\N	\N	4096	53e9efce	1960e9cd896b6a65197aefc3f10348103552b598	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb4.cpu	\N	\N	4096	ffc424d7	2a4b9533e61e265bdd38c126add8c26d5bc048d5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb5.cpu	\N	\N	4096	ad6af809	276275d56c725b9d90eeb44c317ceb06bac27ae7	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb6.cpu	\N	\N	4096	cf1acca4	c05de7de4bd05d5c2af6aa752e057a9286f3effc	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb9.vid	\N	\N	4096	77b1da1e	58cb82417396a3d96acfc864f091b1a5988f228d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb10.vid	\N	\N	4096	aa82e00b	83a5b745e58844b6dd7d05dfe9dbb5959aaf5c40	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb8.cpu	\N	\N	4096	8b99910b	0bc812cf872f04eacedb50feed53f1aa8a1f24b9	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	lb7.cpu	\N	\N	4096	86a5b448	f8585a6fcf921e3e21f112dd2de474cb53cef290	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	10-2.vid	\N	\N	32	df091e52	4d7fea6d9ab31e5f280b1dc198a325f00c3826ef	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	10-1.vid	\N	\N	32	40640d8f	85d13a9b78c47174cff7c869f52b30263bae575e	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	ladybug	10-3.vid	\N	\N	32	27fa3a50	7cf59b7a37c156640d6ea91554d1c4276c1780e0	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	levers	\N	\N	\N	\N	\N	Levers	1983	Rock-ola	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g96059.a8	\N	\N	4096	9550627a	3da9a614622d5b880852fe2bb2e8e4a60afb2d34	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g96060.d8	\N	\N	4096	5ac64646	459755932a033095eff72d78d1e916932964c5cc	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g96061.e8	\N	\N	4096	9db8e520	1ff10e221e45cc4afb77571a171937f8501aa509	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g96062.h8	\N	\N	4096	7c8e8b3a	ad281f801e818ea529be8ec43096212e834f69ef	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g96063.j8	\N	\N	4096	fa61e793	7aad77f3de05a7bd3dcb0c9c97a3cccd1136f352	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g96064.l8	\N	\N	4096	f797f389	b961f0506defa9884ac47b2316884318e1e90bff	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g95948.n1	\N	\N	2048	d8a0c692	dd64623f4072bcb8c528b5b7b95a7bd858b79d6c	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g95949.s1	\N	\N	2048	3660a552	bebfd30f90da55d6d42945717b9b38d5b0c9623a	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g95946.j1	\N	\N	2048	73b61b2d	fdb75eea1778daa6f9c48243361e418044b471f8	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g95947.m1	\N	\N	2048	72ff67e2	dcc12f17a857271c253d06d5ac170b9d6bb6a2bd	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	levers	g960lev.clr	\N	\N	32	01febbbe	11b1dab7983ba29e830ccb7f14eb1a99465c9e81	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	lizwiz	\N	\N	\N	\N	\N	Lizard Wizard	1985	Techstar (Sunn license)	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	6e.cpu	\N	\N	4096	32bc1990	467c9d70e07f403b6b9118aebe4e6d0abb40a5c1	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	6f.cpu	\N	\N	4096	ef24b414	12fce48008c4f9387df0c84f3b0d7c5a1b35d898	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	6h.cpu	\N	\N	4096	30bed83d	8c2458f98320c6887580c71632b544da0a582ba2	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	6j.cpu	\N	\N	4096	dd09baeb	f91447ec1f06bf95106e6872d80dcb82e1d42ffb	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	wiza	\N	\N	4096	f6dea3a6	ec0b123fd2e6de6681ca14f35fda249b2c2ec44f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	wizb	\N	\N	4096	f27fb5a8	3ea384a1064302709d97fc16b347d3c012e90ac7	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	5e.cpu	\N	\N	4096	45059e73	c960cd5720bfa21db73e1000fe8be7d5baf2a3a1	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	5f.cpu	\N	\N	4096	d2469717	194c8f816e5ff7614b3db4f355223667105738fa	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	7f.cpu	\N	\N	32	7549a947	4f2c3e7d6c38f0b9a90317f91feb3f86c9a0d0a5	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	4a.cpu	\N	\N	256	5fdca536	3a09b29374031aaa3722932aff974a467b3bb201	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	82s126.1m	\N	\N	256	a9cc86bf	bbcec0570aeceb582ff8238a4bc8546a23430081	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	lizwiz	82s126.3m	\N	\N	256	77245b66	0c4d0bee858b97632411c440bea6948a74759746	\N	\N	\N	\N	\N	\N	
game	VAntAGE_v1.12	losttomb	\N	\N	\N	\N	\N	Lost Tomb (easy)	1982	Stern	\N	\N	\N	
game_rom	VAntAGE_v1.12	losttomb	2c	\N	\N	4096	d6176d2c	bc2bf63ee8d3e376f155d218704ceb5adcdf8e54	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	losttomb	2e	\N	\N	4096	a5f55f4a	3609fc2b15b6856e81738bbd370250735dba694d	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	losttomb	2f	\N	\N	4096	0169fa3c	2c06b1deca6c80d067032bfc2386da6ab0111e5f	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	losttomb	2h-easy	\N	\N	4096	054481b6	b0f5d19af0336883e4d9813e58a75c176a63a987	\N	\N	\N	\N	\N	\N	
game_rom	VAntAGE_v1.12	losttomb	2j	\N	\N	4096	249ee040	7297039e95e67220fa3e75fc50635f4df4c46a86	\N	\N	\N	\N	\N	\N	
