game	Mjolnir_v0.3.1	winrun	\N	namcos21.c	\N	\N	\N	Winning Run Suzuka Grand Prix	1989	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1ccrl.5a	rrs1ccrl.5a	\N	2097152	304a8b57	f4f3e7c194697d754375f36a0e41d0941fa5d225	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1ccrh.5c	rrs1ccrh.5c	\N	524288	bd3c86ab	cd3a8774843c5864e651fa8989c80e2d975a13e8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1pol0.5b	rrs1pol0.5b	\N	524288	9376c384	cde0e36db1beab1523607098a760d81fac2ea90e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1pol1.4b	rrs1pol1.4b	\N	524288	094fa832	cc59442540b1cdef068c4408b6e048c11042beb8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1pom0.5c	rrs1pom0.5c	\N	524288	b47a7f8b	0fa0456ad8b4864a7071b5b5ba1a78877c1ac0f0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1pom1.4c	rrs1pom1.4c	\N	524288	27260361	8775cc779eb8b6a0d79fa84d606c970ec2d6ea8d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1pou0.5d	rrs1pou0.5d	\N	524288	74d6ec84	63f5beee51443c98100330ec04291f71e10716c4	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1pou1.4d	rrs1pou1.4d	\N	524288	f527caaa	f92bdd15323239d593ddac92a11d23a27e6635ed	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1wav0.10r	rrs1wav0.10r	\N	1048576	99d11a2d	1f3db98a99be0f07c03b0a7817561459a58f310e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1wav1.10p	rrs1wav1.10p	\N	1048576	ad28444a	c31bbf3cae5015e5494fe4988b9b01d822224c69	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1wav2.10n	rrs1wav2.10n	\N	1048576	6f0d4619	cd3d57f2ea21497f388ffa29ec7d2665647a01c0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2a	rrs1wav3.10l	rrs1wav3.10l	\N	1048576	106e761f	97f47b857bdcbc79b0aface53dd385e67fcc9108	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	ridger2b	\N	namcos22.c	ridgera2	ridgera2	\N	Ridge Racer 2 (Rev. RRS1, Japan)	1994	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1prll.4d	\N	\N	524288	fbf785a2	b9333c7623f68f48aa6ae50913a22a527a19576a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1prlm.2d	\N	\N	524288	562f747a	79d818b87c9a992fc9706fb39e6d560c2b0aa392	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1prum.8d	\N	\N	524288	93259fb0	c29787e873797a003db27adbd20d7b852e26d8c6	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1pruu.6d	\N	\N	524288	31cdefe8	ae836d389bed43dd156eb4cf3e97b6f1ad68181e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1data.6r	rrs1data.6r	\N	524288	b7063aa8	08ff689e8dd529b91eee423c93f084945c6de417	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	pr1data.8k	pr1data.8k	\N	524288	2e5767a4	390bf05c90044d841fe2dd4a427177fa1570b9a6	\N	\N	baddump	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1cg0.1a	rrs1cg0.1a	\N	2097152	714c0091	df29512bd6e64827660c40304051366d2c4d7977	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1cg1.2a	rrs1cg1.2a	\N	2097152	836545c1	05e3346463d8d42b5d33216207e855033a65510d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1cg2.3a	rrs1cg2.3a	\N	2097152	00e9799d	280184451138420f64080efe13e5e2795f7b61d4	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1cg3.5a	rrs1cg3.5a	\N	2097152	3858983f	feda270b71f1310ecf4c17823bc8827ca2951b40	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1ccrl.5a	rrs1ccrl.5a	\N	2097152	304a8b57	f4f3e7c194697d754375f36a0e41d0941fa5d225	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1ccrh.5c	rrs1ccrh.5c	\N	524288	bd3c86ab	cd3a8774843c5864e651fa8989c80e2d975a13e8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1pol0.5b	rrs1pol0.5b	\N	524288	9376c384	cde0e36db1beab1523607098a760d81fac2ea90e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1pol1.4b	rrs1pol1.4b	\N	524288	094fa832	cc59442540b1cdef068c4408b6e048c11042beb8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1pom0.5c	rrs1pom0.5c	\N	524288	b47a7f8b	0fa0456ad8b4864a7071b5b5ba1a78877c1ac0f0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1pom1.4c	rrs1pom1.4c	\N	524288	27260361	8775cc779eb8b6a0d79fa84d606c970ec2d6ea8d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1pou0.5d	rrs1pou0.5d	\N	524288	74d6ec84	63f5beee51443c98100330ec04291f71e10716c4	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1pou1.4d	rrs1pou1.4d	\N	524288	f527caaa	f92bdd15323239d593ddac92a11d23a27e6635ed	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1wav0.10r	rrs1wav0.10r	\N	1048576	99d11a2d	1f3db98a99be0f07c03b0a7817561459a58f310e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1wav1.10p	rrs1wav1.10p	\N	1048576	ad28444a	c31bbf3cae5015e5494fe4988b9b01d822224c69	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1wav2.10n	rrs1wav2.10n	\N	1048576	6f0d4619	cd3d57f2ea21497f388ffa29ec7d2665647a01c0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	ridger2b	rrs1wav3.10l	rrs1wav3.10l	\N	1048576	106e761f	97f47b857bdcbc79b0aface53dd385e67fcc9108	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	acedrvrw	\N	namcos22.c	\N	\N	\N	Ace Driver (Rev. AD2, World)	1994	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad2prgll.4d	\N	\N	524288	808c5ff8	119c90ecb5aa099a0e5d1d7944c004beacead367	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad2prglm.2d	\N	\N	524288	5f726a10	d077312c6a387fbdf906d278c73c6a3730687f32	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad2prgum.8d	\N	\N	524288	d5042d6e	9ae93e7ea7126302831a879ba0aadcb6e5b842f5	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad2prguu.6d	\N	\N	524288	86d4661d	2a1529a51ca5466994a2d0d84c7aab13cef95a11	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1data.6r	\N	\N	524288	82024f74	711ab0c4f027716aeab18e3a5d3d06fa82af8007	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1cg0.1a	\N	\N	2097152	faaa1ee2	878f2b74587ed4d06c5110a0eb0020c49ddc5dfa	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1cg1.2a	\N	\N	2097152	1aab1eb7	b8f9eeafec7e0de340cf48e38fa55dd14404c867	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1cg2.3a	\N	\N	2097152	cdcd1874	5a7a4a0d897cca4956b0a4f178f39f618c921861	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1cg3.5a	\N	\N	2097152	effdd2cd	9ff156e7e38c103b8fa6f3c29776dd38482d9cf2	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1ccrl.1c	\N	\N	2097152	bc3c9b12	088e861e5c4b37c54b7f72963113a10870bf7927	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1ccrh.2c	\N	\N	524288	71f44526	bb4811fc5de626380ce6a17bee73e5e47926d850	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1potl0.5b	\N	\N	524288	dfc7e729	5e3deef66d0a5dd2ff0584b8c8be4bf5e798e4d0	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1potl1.4b	\N	\N	524288	5914ef8e	f6db9c3061ceda76eef0a9538d9c048366b71124	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1potm0.5c	\N	\N	524288	844bcd6b	629b8dc0a7e94410c08c8874b69d9f4bc22f3e4f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1potm1.4c	\N	\N	524288	515cf541	db1522813ea3e982d479cc1903d18799bf75aea9	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1potu0.5d	\N	\N	524288	e0f44949	ffdb64d600883974b05edaa9ed3071af355ee17f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1potu1.4d	\N	\N	524288	f2cd2cbb	19fe6e3454a1e4353c7fe0a0d7a71742fea946de	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	eeprom.9e	\N	\N	8192	483d9237	a696b22433a26f40f0839fa958fb26ad5cef9163	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1wave0.10r	\N	\N	1048576	c7879a72	ae04d664858b0944583590ed0003a9420032d5ca	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1wave1.10p	\N	\N	1048576	69c1d41e	b5cdfe7b75075c585dfd842347f8e4e692bb2781	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1wave2.10n	\N	\N	1048576	365a6831	ddaa44a4436d6de120b64a5d130b1ee18f872e19	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	acedrvrw	ad1wave3.10l	\N	\N	1048576	cd8ecb0b	7950b5a3a81f5554f57accabc7a623b8265a21a1	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	victlapw	\N	namcos22.c	\N	\N	\N	Ace Driver: Victory Lap (Rev. ADV2, World)	1996	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	advprgll.4d	\N	\N	524288	4dc1b0ab	b5913388d16f824af6dbb01b5b0350d510667a87	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	advprglm.2d	\N	\N	524288	7b658bef	cf982b49fde0c1897c4c16e77f9eb2a145d8cd42	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	advprgum.8d	\N	\N	524288	af67f2fb	f391843ee0d053e33660c60e3718871142d932f2	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	advprguu.6d	\N	\N	524288	b60e5d2b	f5740615c2864c5c6433275cf4388bda5122b7a7	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1data.6r	\N	\N	524288	10eecdb4	aaedeed166614e6670e765e0d7e4e9eb5f38ad10	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	pr1data.8k	\N	\N	524288	2e5767a4	390bf05c90044d841fe2dd4a427177fa1570b9a6	\N	\N	baddump	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg0.2a	\N	\N	2097152	13353848	c6c7693e3cb086919daf9fcaf6bf602142213073	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg1.1c	\N	\N	2097152	1542066c	20a053e919b7a81da2a17d31dc7482832a4d4ffe	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg2.2d	\N	\N	2097152	111f371c	29d8062daae51b3c1712bd30baa9813a2b5b374d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg3.1e	\N	\N	2097152	a077831f	71bb95199b368e48bc474123ca84d19213f73137	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg4.2f	\N	\N	2097152	71abdacf	64409e6aa40dd9e5a6dd1dc306860fbbf6ee7c3e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg5.1j	\N	\N	2097152	cd6cd798	51070997a457c0ace078174569cd548ac2226b2d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg6.2k	\N	\N	2097152	94bdafba	41e64fa99b342edd8b0ed95ae9869c23e03399e6	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1cg7.1n	\N	\N	2097152	18823475	a3244d665b59c352593de21f5cb8d55ddf8cee5c	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1ccrl.5a	\N	\N	2097152	dd2b96ae	6337ce17e617234c27ebad578ba82451649aad9c	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1ccrh.5c	\N	\N	524288	5719844a	a17d7bc239235e9f566931ba4fee1d6ad7964d83	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.l0	\N	\N	524288	3b85b2a4	84c92ed0105618d4aa5508af344b4b6cfa772567	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.l1	\N	\N	524288	601d6488	c7932103ba6070e17deb3cc06060eed7789f938e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.l2	\N	\N	524288	a0323a84	deadf9a47461df7b137759d6886e676137b39fd2	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.m0	\N	\N	524288	20951aa2	3de55bded443a5b78699cec4845470b53b22301a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.m1	\N	\N	524288	5aed6fbf	8cee781d8a12e00635b9a1e5cc8d82e64b17e8f1	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.m2	\N	\N	524288	00cbff92	09a11ba064aafc921a7ca0add5898d91b773f10a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.u0	\N	\N	524288	6b73dd2a	e3654ab2b62e4f3314558209e37c5636f871a6c7	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.u1	\N	\N	524288	c8788f74	606e10b05146e3db824aa608745de80584420d12	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1pot.u2	\N	\N	524288	e67f29c5	16222afb4f1f494711dd00ebb347c824db333bae	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	eeprom.9e	\N	\N	8192	35fd9f7a	7dc542795a6b0b9580c5fd1bf80e1e6f2c402078	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1wav0.10r	\N	\N	1048576	f07b2d9d	fd46c23b336d5e9a748f7f8d825c19737125d2fb	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1wav1.10p	\N	\N	1048576	737f3c7a	4737994f146c0076e7270785f41f3a85c53c7c5f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1wav2.10n	\N	\N	1048576	c1a5ca5e	27e6f9256d5fe5966e91d6be1e6e80900a764af1	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	victlapw	adv1wav3.10l	\N	\N	1048576	fc6b8004	5c9e0805895931ec2b6a43376059bdbf5777222f	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	cybrcomm	\N	namcos22.c	\N	\N	\N	Cyber Commando (Rev. CY1, Japan)	1995	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1prgll.4d	\N	\N	524288	b3eab156	2a5c4e0360c3b9500687a4d70f7110a0c30da2a5	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1prglm.2d	\N	\N	524288	884a5b0e	0e27ae366b8a2695fe112b4740c8c9013bb97e26	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1prgum.8d	\N	\N	524288	c9c4a921	76a52461165a8bd8d984a34063fbeb4cb73624af	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1prguu.6d	\N	\N	524288	5f22975b	a1a5cb66358d64a3c564b912f2eeafa182786b1e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1data.6r	\N	\N	131072	10d0005b	10508eeaf74d24a611b44cd3bb12417ceb78904f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	pr1data.8k	\N	\N	524288	2e5767a4	390bf05c90044d841fe2dd4a427177fa1570b9a6	\N	\N	baddump	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1cg0.1a	\N	\N	2097152	e839b9bd	fee43d37dcca7f1fb952a6bfb886b7ee30b7d75c	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1cg1.2a	\N	\N	2097152	7d13993f	96ac82bcc63afe395bae73f005eb66dad7742d48	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1cg2.3a	\N	\N	2097152	7c464566	69817ac3a7c6e43b960e8a904962b58b23417163	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1cg3.5a	\N	\N	2097152	2222e16f	562bcd4d43b1543303d8fd66d9f0d9a8e3702492	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ccrl.1c	\N	\N	1048576	1a0dc5f0	bf0093d9cbdcb45a82705e966c48a1f408fa344e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ccrh.2c	\N	\N	524288	8c4090b8	456d548a48833e840c5d39d47b2dcca03f8d6321	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptl0.5b	\N	\N	524288	d91de03d	05819d285f6111867c41337bda9c4b9ad5394b6b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptl1.4b	\N	\N	524288	e5b98021	7416cbf74da969f822e0363ced7a25b967277e28	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptl2.3b	\N	\N	524288	7ba786c6	1a5319dec495453bab9d70ae773a807f0036b355	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptm0.5c	\N	\N	524288	d454b5c6	95ae6f0455e9fd7dff066e74cd4343c94d1bc212	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptm1.4c	\N	\N	524288	74fdf8cc	f2627f400e247b6d4c4157eaf0ec69d57212e566	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptm2.3c	\N	\N	524288	b9c99a45	c86cf594b416776eaf9a32c3cb9d34acc79777e9	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptu0.5d	\N	\N	524288	4d40897f	ffe2a0ab66443553c83512f9a1be94b2e385cf2f	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptu1.4d	\N	\N	524288	3bdaeeeb	826f97e2165af8569cfec03874b16030a9486559	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cyc1ptu2.3d	\N	\N	524288	a0e73674	1e22142a564e664031c12b250664fc82e3b3d43b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1eeprm.9e	\N	\N	8192	4e1d294b	954ce04dcdba65214f5d0690ca59264f9090a1d6	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1wav0.10r	\N	\N	1048576	c6f366a2	795dbee09df159d3501c748fb3de16cca81742d6	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1wav1.10p	\N	\N	1048576	f30b5e37	9f5a94d82741ef9688c6e415ebb9009c906737c9	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1wav2.10n	\N	\N	1048576	b98c1ca6	4b66aa05f82be5ef3315acc30031872698ff4391	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	cybrcomm	cy1wav3.10l	\N	\N	1048576	43dbac19	83fd4ae4e7ec264fc217ed18caf59bf438af0c3d	\N	\N	\N	\N	\N	\N	
game	Mjolnir_v0.3.1	airco22b	\N	namcos22.c	\N	\N	\N	Air Combat 22 (Rev. ACS1 Ver.B)	1995	Namco	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1verb.1	\N	\N	1048576	062c4f61	98e1c75dd0f493eb6ebb64b46543217c1d40116e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1verb.2	\N	\N	1048576	8ae69711	4c5323fa8f0419275e330fec66d1fb2b89bb3795	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1verb.3	\N	\N	1048576	71738e67	eb8c66dedbeff911b6166ebbda466fb9656ef0fb	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1verb.4	\N	\N	1048576	3b193add	5e3bca13905bfa3a2947f4f16ca01878b0a14a3a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1data.8k	\N	\N	524288	33824bc9	80ec63883770e5eec1f5f1ddc16a85ef8f22a48b	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1scg0.12l	\N	\N	2097152	e5235404	3133b71d1bde3a9815cd02e97382b8078b62b0bb	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1scg1.10l	\N	\N	2097152	828e91e7	8383b029cd29fbad107fd49e866defb50c11c99a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg0.8d	\N	\N	2097152	1f31343e	25ba730cec74e0ed0b404f5c4430b7c3368c9b52	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg1.10d	\N	\N	2097152	ccd5481d	050e6fc7d4e0591f8ffc9552d140b6bd4533c06d	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg2.12d	\N	\N	2097152	14e5d0d2	3147ad11098030e9cfd93fbc0a1b3aafa8b8aba6	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg3.13d	\N	\N	2097152	1a7bcc16	bbc4ca5b208bea8394d1679e4e2d17d22331e2c8	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg4.14d	\N	\N	2097152	1920b7fb	56318f2a96c55998bb9a8d791d56be3dfb39867e	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg5.16d	\N	\N	2097152	3dd109b7	a7f914b9b80f1bca1afb6144698578a29ca74676	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg6.18d	\N	\N	2097152	ec71c8a3	86892a91883d483ca0d422b78fa36042e02f3ad3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1cg7.19d	\N	\N	2097152	82271757	023c935e78b14da310e4c29da8785b82aa3241ac	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ccrl.3d	\N	\N	2097152	07088ba1	a962c0821d5af28ed508cfdbd613675454e306e3	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ccrh.1d	\N	\N	524288	62936af6	ca80b68415aa2cd2ce4e90404f10640d0ae38be9	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptl0.18k	\N	\N	524288	bd5896c7	58ec7d0f1e0bfdbf4908e1d920bbd7f094993777	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptl1.16k	\N	\N	524288	e583b975	beb0cc2b44bc69af057c2bb744cd7e1b95de577a	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptl2.15k	\N	\N	524288	802d737a	3d99a369db70d13fb87c2ff26c82b4b39afe94d9	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptl3.14k	\N	\N	524288	fe556ecb	9d9dbbb4f1d3688fb763001834640d79d9987d47	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptm0.18j	\N	\N	524288	949b6c58	6ea016551b10f5d5764921dcc5a4b81d2b93d701	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptm1.16j	\N	\N	524288	8b2b99d9	89c3545c4035509307728a9577018c1100ce3a54	\N	\N	\N	\N	\N	\N	
game_rom	Mjolnir_v0.3.1	airco22b	acs1ptm2.15j	\N	\N	524288	f1515080	27a87217a140477a6840a610c95ae57abc0d01a6	\N	\N	\N	\N	\N	\N	
