game	Callus_v0.42	1941	\N	\N	\N	\N	\N	1941 - Counter Attack	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_gfx13.rom	\N	\N	524288	da810d5f	392bbd405244b8c99024c9228cfec6a7ef0accdb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q.rom	\N	\N	131072	d6fa76d1	3bfcb703e0e458ef1bb843230f8537167f1d4c3c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q1.rom	\N	\N	524288	0630c3ce	520fc74c5c3638f611fa2f1b5efb08b91747e29b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q2.rom	\N	\N	524288	354f9c21	1dc6b39791fd0f760697f409a6b62361a7bf62e9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q3.rom	\N	\N	524288	7838487c	056b7da05cfca46873edacd674ca25c70855c6db	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q4.rom	\N	\N	524288	ab66e087	066ea69a0157e8647eea3c44d0a1843898860678	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q5.rom	\N	\N	524288	c789fef2	10d1e3d92288fccd4e064a3716a788a165efc3c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q6.rom	\N	\N	524288	ecb81b61	e339f21ae47de4782f3b338befcdac659c3503f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q7.rom	\N	\N	524288	041e49ba	3220b033a5c0cfbbe75c0c113cf2db39fb093a7e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mbomberj	mb_q8.rom	\N	\N	524288	59fe702a	807178dfc6d864e49fd7aabb5c4895835cf0e85b	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	mercs	\N	\N	\N	\N	\N	MERCS (90/03/02 - ETC)	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_09.rom	\N	\N	65536	d09d7c7a	8e8532be08818c855d9c3ce45716eb07cfab5767	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_10.rom	\N	\N	131072	e9f569fd	39ae9eacdf1f35ef90d131444c37958d7aaf7238	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_12.rom	\N	\N	131072	b7df8a06	b42cb0d3f55a1e8fe8afbbd9aeae50074cdc5f08	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_14.rom	\N	\N	131072	f5a8905e	fada8b635d490c06b75711ed505a025bb0aa4454	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_16.rom	\N	\N	131072	b43cd1a8	01c2bb802469848a172968802a674c0045a8b8dc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_18.rom	\N	\N	131072	bbea1643	d43d68a120550067bf0b181f88687ad230cd7908	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_19.rom	\N	\N	131072	ac58aa71	93102272e358bc49d3936302efdc5bb68df84d68	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_20.rom	\N	\N	131072	8ca751a3	e93bbe7311f14e7e3cbfb42b83fd7fee4bb9cefc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_22.rom	\N	\N	131072	fce9a377	5de5f696f63326f2cb4c38bcb05e07bcf2246071	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_24.rom	\N	\N	131072	3f254efe	5db36eb98a6d3c7acccb561d92c1988d1330cbbf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_26.rom	\N	\N	131072	f3aa5a4a	bcb3396de5524fffd4110bfbeeeca1c936990eb3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_30e.rom	\N	\N	131072	e17f9bf7	f44bb378de428b429c97a21f74829182d3187ace	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_31e.rom	\N	\N	131072	51204d36	af288fc369d092f38ea73be967705aacade06f28	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_32.rom	\N	\N	524288	2eb5cf0c	e0d765fb6957d156ffd40cabf51ba6098cbbeb19	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_35e.rom	\N	\N	131072	78e63575	5776de0daaaedd0dec2cec8d088a0fd8bb3d4dbe	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_36e.rom	\N	\N	131072	9cfba8b4	df8ee5e3a68f056f68f096c46fdb548f63d29446	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_gfx2.rom	\N	\N	524288	597c2875	440bd04db2c121a6976e5e1027071d28812942d3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_gfx4.rom	\N	\N	524288	912a9ca0	b226a4a388e57e23d7a7559773ebee434125a2e4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_gfx6.rom	\N	\N	524288	aa6102af	4a45f3547a3640f256e5e20bfd72784f880f03f5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercs	so2_gfx8.rom	\N	\N	524288	839e6869	7741141a9f1b1e2956edc1d11f9cc3974390c4ed	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	mercsj	\N	\N	\N	\N	\N	OOKAMI 2 (90/03/02 - Japan (MERCS))	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_01.bin	\N	\N	131072	31fd2715	d80b7a93c3b4e5e482fe6bb9ed9d261377980351	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_02.bin	\N	\N	131072	b4b2a0b7	ee42ed3de9021e8d08d6c7115f2de73476b93452	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_03.bin	\N	\N	131072	f5a8905e	fada8b635d490c06b75711ed505a025bb0aa4454	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_05.bin	\N	\N	131072	54bed82c	4a45ceaec3f6162443b2c62b816612c19a609341	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_06.bin	\N	\N	131072	9d756f51	4e9773ee25f6a952fb4f541d37e5e46e4089fd07	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_07.bin	\N	\N	131072	b43cd1a8	01c2bb802469848a172968802a674c0045a8b8dc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_09.bin	\N	\N	131072	690c261d	27219101fb62a0c0378e6f5d2f9c0bb5c9397193	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_10.bin	\N	\N	131072	2f871714	8a39f120e3f50fc9a7e6cee659260b2f823fb0e0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_11.bin	\N	\N	131072	3f254efe	5db36eb98a6d3c7acccb561d92c1988d1330cbbf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_13.bin	\N	\N	131072	b5e48282	5f387929b4f1ebb8cb8c24138317d4208e2cf7c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_14.bin	\N	\N	131072	737a744b	8e1477a67862f7c0c598d3d1a1f633946e7ab31b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_15.bin	\N	\N	131072	f3aa5a4a	bcb3396de5524fffd4110bfbeeeca1c936990eb3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_17.bin	\N	\N	131072	e78bb308	7c0c2cf4c79e0bb3c401ba8fdcc88ccc3ed64246	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_18.bin	\N	\N	131072	96f61f4e	954334bd8c2d2b02175de60d6a181a23e723d040	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_19.bin	\N	\N	131072	e9f569fd	39ae9eacdf1f35ef90d131444c37958d7aaf7238	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_21.bin	\N	\N	131072	b7df8a06	b42cb0d3f55a1e8fe8afbbd9aeae50074cdc5f08	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_23.bin	\N	\N	65536	d09d7c7a	8e8532be08818c855d9c3ce45716eb07cfab5767	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_24.bin	\N	\N	131072	78b6f0cb	679c39d71d3b73db088d0ab017e80fd8316045b5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_25.bin	\N	\N	131072	6d0e05d6	47cbec235bd4b250db007218dc357101ae453d1a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_26.bin	\N	\N	131072	8ca751a3	e93bbe7311f14e7e3cbfb42b83fd7fee4bb9cefc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_28.bin	\N	\N	131072	fce9a377	5de5f696f63326f2cb4c38bcb05e07bcf2246071	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_30.bin	\N	\N	131072	bbea1643	d43d68a120550067bf0b181f88687ad230cd7908	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_31.bin	\N	\N	131072	ac58aa71	93102272e358bc49d3936302efdc5bb68df84d68	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_32.bin	\N	\N	131072	75dffc9a	ef296e1c0742e0b5a6e104032f0492151e631691	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_33.bin	\N	\N	131072	39b90d25	1089cca168a4abeb398fa93eddd4d9fff70d5db5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_34.bin	\N	\N	131072	b8dae95f	2db4a20afd40b772a16f1bee999a0b82d3379ac7	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_35.bin	\N	\N	131072	7d24394d	2f4cf51fcfc1b960b68cfe3f1b75914402f2c702	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_36.bin	\N	\N	131072	e17f9bf7	f44bb378de428b429c97a21f74829182d3187ace	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_37.bin	\N	\N	131072	51204d36	af288fc369d092f38ea73be967705aacade06f28	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_38.bin	\N	\N	131072	0010a9a2	03fedaaa939b56afb1b376243542e68da68e2690	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_39.bin	\N	\N	131072	d52ba336	49550d316e575a4e64ea6a5f769f3cd716be6df5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_40.bin	\N	\N	131072	de37771c	45e1e2ef4e46dbe8881e809d700fdd3d06a03c92	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_41.bin	\N	\N	131072	914f85e0	0b32adf2d3c83e187a5f670de18728726fabb731	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_42.bin	\N	\N	131072	2c3884c6	98c3e93741d2344fe0a699aacdc5038bdd9007a0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mercsj	so2_43.bin	\N	\N	131072	9cfba8b4	df8ee5e3a68f056f68f096c46fdb548f63d29446	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	msword	\N	\N	\N	\N	\N	Magic Sword	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	msword	mse_30.rom	\N	\N	131072	03fc8dbc	a9e4e8a06e2d170faeae75a8b17fd65e6e5fecd4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	mse_31.rom	\N	\N	131072	30332bcf	1c77c06028b77473276cb5dde5ecf414b43a7b78	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	mse_35.rom	\N	\N	131072	d5bf66cd	37c5bc4deafd7037ec5cf09c88bb89f35ea3d95c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	mse_36.rom	\N	\N	131072	8f7d6ce9	7694c940023c12520663593f973ddb4168a6bfa5	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_18.rom	\N	\N	131072	fb64e90d	d1a596ce2f8ac14a80b34335b173369a14b45f55	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_19.rom	\N	\N	131072	74f892b9	bf48db5c438154e7b96fd31fde1be4aad5cf25eb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_32.rom	\N	\N	524288	2475ddfc	cc34dfae8124aa781320be6870a1929495eee456	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_9.rom	\N	\N	65536	57b29519	a6b4fc2b9595d1a49f2b93581f107b68d484d156	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_gfx1.rom	\N	\N	524288	0d2bbe00	dca13fc7ff63ad7fb175a71ada1ee22d21a8811d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_gfx3.rom	\N	\N	524288	3a1a5bf4	88a7cc0bf29b3516a97f661691500ff28e91a362	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_gfx5.rom	\N	\N	524288	c00fe7e2	1ce82ea36996908620d3ac8aabd3650118d6c255	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	msword	ms_gfx7.rom	\N	\N	524288	4ccacac5	f2e30edf6ad100da411584bb0b828420256a9d5c	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	mswordj	\N	\N	msword	msword	\N	Magic Sword (Japan)	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	msj_30.rom	\N	\N	131072	04f0ef50	76dac695732ade1873bb6da51834ef90c6595689	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	msj_31.rom	\N	\N	131072	6c060d70	7fe56f125bc11156955bf0defc956fe7c18a1c72	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	msj_35.rom	\N	\N	131072	9fcbb9cd	bfbf805ddecd3fa9e209a658526e1430ad9e459a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	msj_36.rom	\N	\N	131072	aec77787	3260f9a80b67394dd90dbabdd544c9b8b31e5817	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_18.rom	ms_18.rom	\N	131072	fb64e90d	d1a596ce2f8ac14a80b34335b173369a14b45f55	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_19.rom	ms_19.rom	\N	131072	74f892b9	bf48db5c438154e7b96fd31fde1be4aad5cf25eb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_32.rom	ms_32.rom	\N	524288	2475ddfc	cc34dfae8124aa781320be6870a1929495eee456	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_9.rom	ms_9.rom	\N	65536	57b29519	a6b4fc2b9595d1a49f2b93581f107b68d484d156	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_gfx1.rom	ms_gfx1.rom	\N	524288	0d2bbe00	dca13fc7ff63ad7fb175a71ada1ee22d21a8811d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_gfx3.rom	ms_gfx3.rom	\N	524288	3a1a5bf4	88a7cc0bf29b3516a97f661691500ff28e91a362	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_gfx5.rom	ms_gfx5.rom	\N	524288	c00fe7e2	1ce82ea36996908620d3ac8aabd3650118d6c255	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mswordj	ms_gfx7.rom	ms_gfx7.rom	\N	524288	4ccacac5	f2e30edf6ad100da411584bb0b828420256a9d5c	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	mtwins	\N	\N	\N	\N	\N	Chiki Chiki Boys ((Mega Twins) - 90/06/19 - ETC)	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	che_30.rom	\N	\N	131072	9a2a2db1	57524e76311afc8ab5d5affa76c85cb1be5a1faf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	che_31.rom	\N	\N	131072	bbff8a99	1f931fad9f43a1494f3b8dbcf910156d5b0bd458	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	che_35.rom	\N	\N	131072	a7f96b02	b5fda02e5069f9e1cdafbacf98334510e9af8fcd	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	che_36.rom	\N	\N	131072	0fa00c39	6404d91590c5c521c8fe944a0aa7091e35b664ae	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_09.rom	\N	\N	65536	4d4255b7	81a76b58043af7252a854b7efc4109957ef0e679	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_18.rom	\N	\N	131072	f909e8de	2dd5bd4076e7d5ded98b72919f868ea700df2e4f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_19.rom	\N	\N	131072	fc158cf7	294b93d0aea60663ffe96364671552e944a1264b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_32.rom	\N	\N	524288	9b70bd41	28ec37d9d0ace5b9fd212fdc02e0f13dc280c068	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_gfx1.rom	\N	\N	524288	f33ca9d4	480d90ff16f27777cc7d7de6925ed6378b35dc27	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_gfx3.rom	\N	\N	524288	0ba2047f	efee13b955c2ded52700025cecbb9fb301098b61	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_gfx5.rom	\N	\N	524288	4ec75f15	a4669e3864009b01894406db784116ad5cd2eced	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	mtwins	ch_gfx7.rom	\N	\N	524288	d85d00d6	ca6ddcbfbb0f9ad98dc19f09e879fdac5b62d168	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	nemo	\N	\N	\N	\N	\N	Nemo (90/11/30 - ETC)	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nme_30a.rom	\N	\N	131072	d2c03e56	df468e3b5deba01a6825b742f1cc87bfb26c1981	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nme_31a.rom	\N	\N	131072	b2bd4f6f	82a59b5f36cb4c23dca05297e2a643842fc12609	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nme_35a.rom	\N	\N	131072	5fd31661	12f92a7255e8cae6975452db956670cf72d51768	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nme_36a.rom	\N	\N	131072	ee9450e3	a5454268ef58533e71fe07167b4c3fd263363f77	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_09.rom	\N	\N	65536	0f4b0581	2e5a2885149c632abfaf4292a1bf032c13c8da6c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_18.rom	\N	\N	131072	bab333d4	c1d0fb61ec46f17eb7edf69e1ad5ac91b5d51daa	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_19.rom	\N	\N	131072	2650a0a8	e9e8cc1b27a2cb3e87124061fabcf42982f0611f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_32.rom	\N	\N	524288	d6d1add3	61c3013d322dbb7622cca032adcd020ba318e885	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_gfx1.rom	\N	\N	524288	9e878024	9a5ce3a6a7952a8954d0709b9473db9253793d70	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_gfx3.rom	\N	\N	524288	bb01e6b6	3883e28f721d0278b2f4f877a804e95ee14f53e4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_gfx5.rom	\N	\N	524288	487b8747	f14339b02b8f7ec2002632349e88fed4afc30050	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemo	nm_gfx7.rom	\N	\N	524288	203dc8c6	d52577500e822b89904d1510d559f8575c2aaa78	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	nemoj	\N	\N	\N	\N	\N	Nemo (90/11/20 - Japan)	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm01.bin	\N	\N	131072	8a83f7c4	ef24f47517d22dfecd3e6b5ef76e38073f6b81ba	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm02.bin	\N	\N	131072	84c69469	700cf7be644056b1dbc5d8bed37caf6383a81cfe	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm05.bin	\N	\N	131072	16db1e61	76ff93edd4d40a2527744585a87052a3fc0c77f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm06.bin	\N	\N	131072	8b9bcf95	e03c6dc4946a37bdab68d929722b1e10a2aca31a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm09.bin	\N	\N	131072	9d60d286	69ea9d584d735c3629e1c017cbd966df264e4324	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm10.bin	\N	\N	131072	33c1388c	cd1ec3e8d6d2b5a65648c749426ec4e254f93d8c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm13.bin	\N	\N	131072	a4909fe0	6b1a0e8c2bd2979f7fcc363a86de28d3e365709c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm14.bin	\N	\N	131072	66612270	0c996571459ac44d5ca5683bdcb6a6f08dd83480	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm17.bin	\N	\N	131072	ccfc50e2	a238f050d11e925b1c0037bb860289ab746b7039	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm18.bin	\N	\N	131072	4347deed	fdd9b3f1ddad42464dcc7298e5b740ffe1622343	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm23.bin	\N	\N	65536	0f4b0581	2e5a2885149c632abfaf4292a1bf032c13c8da6c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm24.bin	\N	\N	131072	3312c648	9e4f584fa360de16d42d65619dbe9426d4322c00	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm25.bin	\N	\N	131072	acfc84d2	4cd9f3bc32ef62cb3b414de68db34f950d10f406	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm30.bin	\N	\N	131072	bab333d4	c1d0fb61ec46f17eb7edf69e1ad5ac91b5d51daa	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm31.bin	\N	\N	131072	2650a0a8	e9e8cc1b27a2cb3e87124061fabcf42982f0611f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm32.bin	\N	\N	131072	b3704dde	d107fecb45f34e877faabffcdaba437935754906	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm33.bin	\N	\N	131072	c469dc74	d06956eef5f9b31779f218d597a1a504c1e16bad	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm34.bin	\N	\N	131072	5737feed	2635715cc21381e9f0a4ae4227eb5896886ee3e2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm35.bin	\N	\N	131072	bd11a7f8	1c09db7cbd132866d4f08720cdd60707069f8580	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm36.bin	\N	\N	131072	daeceabb	ebd44922be9d07a3d3411af52edee8a60cb11dad	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm37.bin	\N	\N	131072	619068b6	2507c6f77a06a80f913c848dcb6816bcbf4bba8a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm38.bin	\N	\N	131072	ae98a997	d2d499395e43aa85d9098966d04fde6bd055900b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm39.bin	\N	\N	131072	6a274ecd	66259fd6e71cfdb618c189b7f18749a996aacfdf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm40.bin	\N	\N	131072	8a4099f3	d1af73d8992aa9ef6dcd729675a2fbea8c290311	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm41.bin	\N	\N	131072	6309603d	51bee785ddb87340ad56960ad816c0513bc93eb8	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm42.bin	\N	\N	131072	55024740	4bacbd191bb435de5dc548ac7fa16ed286bd2d3b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	nemoj	nm43.bin	\N	\N	131072	a948a53b	65c2abf321cf8b171bbfbb51ed57bc99eb552ca9	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	pnickj	\N	\N	\N	\N	\N	Pnickies (94/06/08 - Japan)	1994	Capcom (licensed from Compile)	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij01.bin	\N	\N	131072	01a0f311	9bcd8716f90ccd410543ffcdc5c2916077b8d4c3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij02.bin	\N	\N	131072	0e21fc33	c4a29d45c4257c8871038d3c9b13140e874db0c1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij05.bin	\N	\N	131072	8c515dc0	aa1e13cf9e7cf0458bb5c4332b1ea73034f9a874	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij06.bin	\N	\N	131072	79f4bfe3	bc17cc1c8535e3d202588893713926b6c06f92fd	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij09.bin	\N	\N	131072	48177b0a	eba5de6cd9bb0c4ad76a13bddc9cdeb2e4380122	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij10.bin	\N	\N	131072	c2acc171	7c86db3f2acca1252d403c5f12c871d0357fa109	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij13.bin	\N	\N	131072	406451b0	5a7a7fecba7de8b8cf4a284b2ae7adae901623f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij14.bin	\N	\N	131072	7fe59b19	a273b8b8fbfd5d31d25479a9ede09ce35e1cc873	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	pnickj	pnij17.bin	\N	\N	65536	e86f787a	de04cbe89c655faf04afe169bfd9913049ccc4a8	\N	\N	\N	\N	\N	\N	
