game	Demul_v0.4.3	naomi	no	\N	\N	\N	\N	Naomi Bios	1998	Sega	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	epr23341.22	\N	\N	4194304	477fa123	d2474766dcd0b0e5fe317a858534829eb1c26789	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic1	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic2	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic3	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic4	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic5	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic6	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic7	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic8	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic9	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic10	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic11	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic12	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic13	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic14	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic15	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic16	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	slasho	ic17	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game	Demul_v0.4.3	spawn	\N	\N	\N	naomi	\N	Spawn (JPN, USA, EUR, ASI, AUS)	1999	Capcom	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21578a.bin	epr-21578a.bin	\N	2097152	6c9aad83	555918de76d8dbee2a97d8a95297ef694b3e803f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-22851.bin	epr-22851.bin	\N	2097152	62483677	3e3bcacf5f972c376b569f45307ee7fd0b5031b7	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21578d.bin	epr-21578d.bin	\N	2097152	dfd5f42a	614a0db4743a5e5a206190d6786ade24325afbfd	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21576g.bin	epr-21576g.bin	\N	2097152	d2a1c6bf	6d27d71aec4dfba98f66316ae74a1426d567698a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21577e.bin	epr-21577e.bin	\N	2097152	cf36e97b	b085305982e7572e58b03a9d35f17ae319c3bbc6	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21578e.bin	epr-21578e.bin	\N	2097152	087f09a3	0418eb2cf9766f0b1b874a4e92528779e22c0a4a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	dcnaodev.bios	dcnaodev.bios	\N	524288	7a50fab9	ef79f448e0bf735d1264ad4f051d24178822110f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21577d.bin	epr-21577d.bin	\N	2097152	60ddcbbe	58b15096d269d6df617ca1810b66b47deb184958	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21330.bin	epr-21330.bin	\N	2097152	9e3bfa1b	b539d38c767b0551b8e7956c1ff795de8bbe2fbc	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	epr22977b.22	\N	\N	4194304	814ff5d1	5a0a9e55878927f98750000eb7d9391cbecfe21d	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic1	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic2	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic3	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic4	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic5	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic6	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic7	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic8	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic9	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	spawn	ic10	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game	Demul_v0.4.3	virnba	\N	\N	\N	naomi	\N	Virtua NBA (JPN, USA, EXP, KOR, AUS)	2000	Sega	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21578a.bin	epr-21578a.bin	\N	2097152	6c9aad83	555918de76d8dbee2a97d8a95297ef694b3e803f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-22851.bin	epr-22851.bin	\N	2097152	62483677	3e3bcacf5f972c376b569f45307ee7fd0b5031b7	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21578d.bin	epr-21578d.bin	\N	2097152	dfd5f42a	614a0db4743a5e5a206190d6786ade24325afbfd	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21576g.bin	epr-21576g.bin	\N	2097152	d2a1c6bf	6d27d71aec4dfba98f66316ae74a1426d567698a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21577e.bin	epr-21577e.bin	\N	2097152	cf36e97b	b085305982e7572e58b03a9d35f17ae319c3bbc6	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21578e.bin	epr-21578e.bin	\N	2097152	087f09a3	0418eb2cf9766f0b1b874a4e92528779e22c0a4a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	dcnaodev.bios	dcnaodev.bios	\N	524288	7a50fab9	ef79f448e0bf735d1264ad4f051d24178822110f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21577d.bin	epr-21577d.bin	\N	2097152	60ddcbbe	58b15096d269d6df617ca1810b66b47deb184958	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21330.bin	epr-21330.bin	\N	2097152	9e3bfa1b	b539d38c767b0551b8e7956c1ff795de8bbe2fbc	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	epr22949.22	\N	\N	4194304	fd91447e	0759d6517aeb684d0cb809c1ae1350615cc0aecc	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic1	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic2	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic3	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic4	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic5	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic6	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic7	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic8	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic9	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic10	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic11	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic12	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic13	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic14	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic15	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic16	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic17	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic18	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic19	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic20	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	virnba	ic21	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game	Demul_v0.4.3	vtennis	\N	\N	\N	naomi	\N	Power Smash (JPN) / Virtua Tennis (USA, EXP, KOR, AUS)	1999	Sega	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21578a.bin	epr-21578a.bin	\N	2097152	6c9aad83	555918de76d8dbee2a97d8a95297ef694b3e803f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-22851.bin	epr-22851.bin	\N	2097152	62483677	3e3bcacf5f972c376b569f45307ee7fd0b5031b7	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21578d.bin	epr-21578d.bin	\N	2097152	dfd5f42a	614a0db4743a5e5a206190d6786ade24325afbfd	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21576g.bin	epr-21576g.bin	\N	2097152	d2a1c6bf	6d27d71aec4dfba98f66316ae74a1426d567698a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21577e.bin	epr-21577e.bin	\N	2097152	cf36e97b	b085305982e7572e58b03a9d35f17ae319c3bbc6	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21578e.bin	epr-21578e.bin	\N	2097152	087f09a3	0418eb2cf9766f0b1b874a4e92528779e22c0a4a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	dcnaodev.bios	dcnaodev.bios	\N	524288	7a50fab9	ef79f448e0bf735d1264ad4f051d24178822110f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21577d.bin	epr-21577d.bin	\N	2097152	60ddcbbe	58b15096d269d6df617ca1810b66b47deb184958	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21330.bin	epr-21330.bin	\N	2097152	9e3bfa1b	b539d38c767b0551b8e7956c1ff795de8bbe2fbc	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	epr22927.22	\N	\N	4194304	89781723	cf644aa66abcec6964d77485a0292f11ba80dd0d	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic1	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic2	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic3	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic4	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic5	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic6	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic7	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic8	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic9	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic10	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	vtennis	ic11	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game	Demul_v0.4.3	zombrvn	\N	\N	\N	naomi	\N	Zombie Revenge (JPN, USA, EXP, KOR, AUS)	1999	Sega	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21578a.bin	epr-21578a.bin	\N	2097152	6c9aad83	555918de76d8dbee2a97d8a95297ef694b3e803f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-22851.bin	epr-22851.bin	\N	2097152	62483677	3e3bcacf5f972c376b569f45307ee7fd0b5031b7	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21578d.bin	epr-21578d.bin	\N	2097152	dfd5f42a	614a0db4743a5e5a206190d6786ade24325afbfd	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21576g.bin	epr-21576g.bin	\N	2097152	d2a1c6bf	6d27d71aec4dfba98f66316ae74a1426d567698a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21577e.bin	epr-21577e.bin	\N	2097152	cf36e97b	b085305982e7572e58b03a9d35f17ae319c3bbc6	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21578e.bin	epr-21578e.bin	\N	2097152	087f09a3	0418eb2cf9766f0b1b874a4e92528779e22c0a4a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	dcnaodev.bios	dcnaodev.bios	\N	524288	7a50fab9	ef79f448e0bf735d1264ad4f051d24178822110f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21577d.bin	epr-21577d.bin	\N	2097152	60ddcbbe	58b15096d269d6df617ca1810b66b47deb184958	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21330.bin	epr-21330.bin	\N	2097152	9e3bfa1b	b539d38c767b0551b8e7956c1ff795de8bbe2fbc	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	epr21707.22	\N	\N	2097152	4daa11e9	2dc219a5e0d0b41cce6d07631baff0495c479e13	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic1	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic2	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic3	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic4	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic5	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic6	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic7	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic8	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic9	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic10	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic11	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic12	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic13	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic14	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic15	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic16	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic17	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic18	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	zombrvn	ic19	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game	Demul_v0.4.3	doa2	\N	\N	\N	naomi	\N	Dead or Alive 2 (JPN, USA, EXP, KOR, AUS)	1999	Tecmo	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21578a.bin	epr-21578a.bin	\N	2097152	6c9aad83	555918de76d8dbee2a97d8a95297ef694b3e803f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-22851.bin	epr-22851.bin	\N	2097152	62483677	3e3bcacf5f972c376b569f45307ee7fd0b5031b7	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21578d.bin	epr-21578d.bin	\N	2097152	dfd5f42a	614a0db4743a5e5a206190d6786ade24325afbfd	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21576g.bin	epr-21576g.bin	\N	2097152	d2a1c6bf	6d27d71aec4dfba98f66316ae74a1426d567698a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21577e.bin	epr-21577e.bin	\N	2097152	cf36e97b	b085305982e7572e58b03a9d35f17ae319c3bbc6	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21578e.bin	epr-21578e.bin	\N	2097152	087f09a3	0418eb2cf9766f0b1b874a4e92528779e22c0a4a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	dcnaodev.bios	dcnaodev.bios	\N	524288	7a50fab9	ef79f448e0bf735d1264ad4f051d24178822110f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21577d.bin	epr-21577d.bin	\N	2097152	60ddcbbe	58b15096d269d6df617ca1810b66b47deb184958	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21330.bin	epr-21330.bin	\N	2097152	9e3bfa1b	b539d38c767b0551b8e7956c1ff795de8bbe2fbc	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	epr22121.22	\N	\N	4194304	30f93b5e	0e33383e7ab9a721dab4708b063598f2e9c9f2e7	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic1	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic2	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic3	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic4	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic5	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic6	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic7	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic8	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic9	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic10	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic11	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic12	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic13	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic14	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic15	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic16	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic17	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic18	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic19	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic20	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2	ic21	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game	Demul_v0.4.3	doa2m	\N	\N	\N	naomi	\N	Dead or Alive 2 Millennium (JPN, USA, EXP, KOR, AUS)	2000	Tecmo	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21578a.bin	epr-21578a.bin	\N	2097152	6c9aad83	555918de76d8dbee2a97d8a95297ef694b3e803f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-22851.bin	epr-22851.bin	\N	2097152	62483677	3e3bcacf5f972c376b569f45307ee7fd0b5031b7	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21578d.bin	epr-21578d.bin	\N	2097152	dfd5f42a	614a0db4743a5e5a206190d6786ade24325afbfd	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21576g.bin	epr-21576g.bin	\N	2097152	d2a1c6bf	6d27d71aec4dfba98f66316ae74a1426d567698a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21577e.bin	epr-21577e.bin	\N	2097152	cf36e97b	b085305982e7572e58b03a9d35f17ae319c3bbc6	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21578e.bin	epr-21578e.bin	\N	2097152	087f09a3	0418eb2cf9766f0b1b874a4e92528779e22c0a4a	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	dcnaodev.bios	dcnaodev.bios	\N	524288	7a50fab9	ef79f448e0bf735d1264ad4f051d24178822110f	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21577d.bin	epr-21577d.bin	\N	2097152	60ddcbbe	58b15096d269d6df617ca1810b66b47deb184958	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21330.bin	epr-21330.bin	\N	2097152	9e3bfa1b	b539d38c767b0551b8e7956c1ff795de8bbe2fbc	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	doa2verm.22	\N	\N	4194304	94b16f08	225cd3e5dd5f21facf0a1d5e66fa17db8497573d	\N	\N	\N	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic1	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic2	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic3	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic4	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic5	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic6	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic7	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic8	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic9	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic10	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic11	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Demul_v0.4.3	doa2m	ic12	\N	\N	8388608	\N	\N	\N	\N	nodump	\N	\N	\N	
