game	Final_Burn_v0.518	outrun	\N	\N	\N	\N	\N	Out Run	1986	Sega	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl24.bin	\N	\N	65536	889aac05	9301dcecee699e7f7672bb498122e1f4831ce536	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl16.bin	\N	\N	65536	f187ba1c	6d9441d04ecef2a9d9c7a2cc7781acd7904c2061	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl25.bin	\N	\N	65536	29f79c78	26000a58454a06c3016f99ebc3a79c52911a7070	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl7.bin	\N	\N	524288	5d760ab9	212176947933fcfef991bc80ad5bd91718689ffe	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl13.bin	\N	\N	65536	3f70dd37	9ecb4dec9d131e9fca15ded7d71986a9fcb62c19	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl22.bin	\N	\N	65536	7e69e2e6	4e0b4d2474beaa5c869c8f1a91893c79ac6e7f39	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl14.bin	\N	\N	65536	20f85c03	86385139a9b42270aade758bfe338525936f5671	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl23.bin	\N	\N	65536	8426144b	2dbf9625413b302fcdad5bef8733a9dfbfaead52	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ghouls	ghl26.bin	\N	\N	65536	3692f6e5	61b8438d60a39b4cf5062dff0a53228e8a4e4b5f	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	sfzch	\N	\N	\N	\N	\N	Street Fighter Zero (CPS Changer)	1995	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz01	\N	\N	524288	0dd53e62	5f3bcf5ca0fd564d115fe5075a4163d3ee3226df	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz02	\N	\N	524288	94c31e3f	2187b3d4977514f2ae486eb33ed76c86121d5745	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz03	\N	\N	524288	9584ac85	bbd62d66b0f6909630e801ce5d6331d43f44d741	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz04	\N	\N	524288	b983624c	841106bb9453e3dfb7869c4b0e9149cc610d515a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz05	\N	\N	524288	2b47b645	bc6426eff5df9417f32666586744626fa544f7b5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz06	\N	\N	524288	74fd9fb1	7945472591f3c06970e96611a0363ed8f3d52c36	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz07	\N	\N	524288	bb2c734d	97a06935f86f31755d2ffdc5b56bef53944bdecd	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz08	\N	\N	524288	454f7868	eecccba7542d893bc41676246a20aa4914b79bbc	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz10	\N	\N	524288	2a7d675e	0144ba34a29fb08b41c780ce65bb06d25724e88f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz11	\N	\N	524288	e35546c8	7b08aa3413494d12c5c550263a5f00b64b98e6ab	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz12	\N	\N	524288	f122693a	71ce901d8d30207e506b6a8d6a4e0fcf3a1b0eac	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz13	\N	\N	524288	7cf942c8	a7109facb97a8a11ddf1b4e07de6ff3164d713a1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz14	\N	\N	524288	09038c81	3461d70902fbfb92ce40f804be6388276a01d153	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz15	\N	\N	524288	1aa17391	b4d0f760a430b7fc4443b6c94da2659315c5b926	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz16	\N	\N	524288	19a5abd6	73ba1de15c883fdc69fd7dccdb58d00ca512d4ea	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz17	\N	\N	524288	248b3b73	95810a17b1caf6372b33ed3e4ee8a7e51482c70d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfza20	\N	\N	524288	806e8f38	b6d6912aa8f2f590335d7ff9a8214648e7131ebb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfza22	\N	\N	524288	8d9b2480	405305c1572908d00eab735f28676fbbadb4fac6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfzch21	\N	\N	524288	5435225d	6b1156fd82d0710e244ede39faaae0847c598376	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfzch23	\N	\N	524288	1140743f	10bcedb5cca266f2aa3ed99ede6f9a64fc877539	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz09	\N	\N	65536	c772628b	ebc5b7c173caf1e151f733f23c1b20abec24e16d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz18	\N	\N	131072	61022b2d	6369d0c1d08a30ee19b94e52ab1463a7784b9de5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfzch	sfz19	\N	\N	131072	3b5886d5	7e1b7d40ef77b5df628dd663d45a9a13c742cf58	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	sfa	\N	\N	\N	\N	\N	Street Fighter Alpha: Warriors' Dreams (US 950627)	1995	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfzu.03a	\N	\N	524288	49fc7db9	2a13d987fade88e0372f418cf451f34de67372d5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.04a	\N	\N	524288	5f99e9a5	e9f286315d17096adc08e6b4e6ff7c5351f5bef3	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.05a	\N	\N	524288	0810544d	5f39bda3e7b16508eb58e5a2e0cc58c09cf428ce	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.06	\N	\N	524288	806e8f38	b6d6912aa8f2f590335d7ff9a8214648e7131ebb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfzux.03a	\N	\N	524288	1a3160ed	da2487b1cbd73a399a6feb15eb8c4d5f4ef26fc3	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.14	\N	\N	2097152	90fefdb3	5eb28c8de57acfeaefebdd01509c7d9ba5244705	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.16	\N	\N	2097152	5354c948	07588f1ba6addc04fef3274c971174aaf3e632ab	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.18	\N	\N	2097152	41a1e790	ce25dad542308691dbe9606b26279bbd59ea4b81	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.20	\N	\N	2097152	a549df98	f054e95df650a891ef56da8bfb31cb2c945a9aed	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.01	\N	\N	131072	ffffec7d	75b4aef001b72a0f571b51b2b97803facc1832dd	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.02	\N	\N	131072	45f46a08	e32dbd27b52ab708278045b5a829376e55a4ca81	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.11	\N	\N	2097152	c4b093cd	256526bb693a0b72443f047e060304c9b739acd1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	sfa	sfz.12	\N	\N	2097152	8bdbc4b4	0e21c9a75a17a7e7dfd8bb51098c2b9dc4c933ec	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	vsavj	\N	\N	\N	\N	\N	Vampire Savior: The Lord of Vampire (Japan 970519)	1997	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.03d	\N	\N	524288	2a2e74a4	e9e7bce3c2ad0c9eebcbcd5139979d1fa19187ad	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.04d	\N	\N	524288	1c2427bc	9047ac0ccd875d91a8ceafdf1ccf9d21c4c71644	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.05a	\N	\N	524288	95ce88d5	ba5e64c2551d97a71d2f4d7a78663aede4b722e8	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.06b	\N	\N	524288	2c4297e0	3a7103456ba3937f63c28dd42020cac1955b5741	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.07b	\N	\N	524288	a38aaae7	0a5719eb2b0bbde955f605b1057ed6a8eb54ad80	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.08a	\N	\N	524288	5773e5c9	551afc5d921f9ef1fe928ca83d072b6a6105ab0e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.09b	\N	\N	524288	d064f8b9	09f77f7b466c147a5d894a4ec3b40bd068dfab26	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3j.10b	\N	\N	524288	434518e9	ce1c8557a9e6c5451ab41a96f01b0cd4ba02ea3e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3jx.03d	\N	\N	524288	a9ab54df	fecbfce14c334832846e5211207f211660c19f5d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3jx.04d	\N	\N	524288	20c4aa2d	a75a8946c331de1f8e6730b47e95b03a39605115	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.13	\N	\N	4194304	fd8a11eb	21b9773959e17976ff46b75a6a405042836b2c5f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.15	\N	\N	4194304	dd1e7d4e	30476e061cdebdb1838b83f4ebd5efae12b7dbfb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.17	\N	\N	4194304	6b89445e	2abd489839d143c46e25f4fc3db476b70607dc03	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.19	\N	\N	4194304	3830fdc7	ebd3f559c254d349e256c9feb3477f1ed7518206	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.14	\N	\N	4194304	c1a28e6c	012803af33174c0602649d2a2d84f6ee79f54ad2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.16	\N	\N	4194304	194a7304	a19a9a6fb829953b054dc5c3b0dc017f60d37928	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.18	\N	\N	4194304	df9a9f47	ce29ff00cf4b6fdd9b3b1ed87823534f1d364eab	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.20	\N	\N	4194304	c22fc3d9	df7538c05b03a4ad94d369f8083799979e6fac42	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.01	\N	\N	131072	f778769b	788ce1ad8a322179f634df9e62a31ad776b96762	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.02	\N	\N	131072	cc09faa1	2962ef0ceaf7e7279de3c421ea998763330eb43e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.11	\N	\N	4194304	e80e956e	74181fca4b764fb3c56ceef2cb4c6fd6c18ec4b6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vsavj	vm3.12	\N	\N	4194304	9cd71557	7059db25698a0b286314c5961c618f6d2e6f24a1	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	vampj	\N	\N	\N	\N	\N	Vampire: The Night Warriors (Japan 940705)	1994	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.03a	\N	\N	524288	f55d3722	e26bbcc47a2485914d567a6cf1cddd0f668689a1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.04b	\N	\N	524288	4d9c43c4	2087090306646fed959d503ee75e24996ad95b88	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.05a	\N	\N	524288	6c497e92	7c1ccdfd77fb50afe024c8402376daaeab641a24	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.06a	\N	\N	524288	f1bbecb6	6adba89393e05f16f70b57085cabd6b4c20f53e8	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.07a	\N	\N	524288	1067ad84	5e4cc75cfdfd512b6230c656e7304262b5143aee	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.08a	\N	\N	524288	4b89f41f	bd78f33a6d448655eecf7448921d282b302fa4cb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.09a	\N	\N	524288	fc0a4aac	a2c79eb4dc838c238e182a4da3567ac8db3488d8	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamj.10a	\N	\N	524288	9270c26b	c2a7e199a74c9f27704cf935483ebddc6da256a1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamjx.03a	\N	\N	524288	2549f7bc	de2262756c61a4309a35d2548ed2cc68a7e924b7	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vamjx.04b	\N	\N	524288	bb5a30a5	b8703ce0bcb99e969d4e2b76e9bd0b3eefac01b5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.13	\N	\N	4194304	c51baf99	2fb6642908e542e404391eb17392f8270e87bf48	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.15	\N	\N	4194304	3ce83c77	93369b23c6d7d834297434691bb047ee3dd9539c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.17	\N	\N	4194304	4f2408e0	cd49c6b3c7e6470c6058f98ccc5210b052bb13e2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.19	\N	\N	4194304	9ff60250	d69ba4dc6bd37d003245f0cf3211d6e2623005b8	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.14	\N	\N	1048576	bd87243c	87b33aeb72514e1228ffc27ec6dd534f14882760	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.16	\N	\N	1048576	afec855f	cd117833b8d475489b90ff44b57e2c5cb1af3af5	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.18	\N	\N	1048576	3a033625	294238f30cba5cf4f8f1de951d54c2077bd95de9	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.20	\N	\N	1048576	2bff6a89	8f4e131e5ce0af48fb89f98026d9f0356c7c301f	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.01	\N	\N	131072	64b685d5	6c180e7420db754eca5cad17a40f5a64f5c3bd15	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.02	\N	\N	131072	cf7c97c7	109a4b56ecd59be9c3f5869de99d40619bdaef21	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.11	\N	\N	2097152	4a39deb2	7e63e615869958db66a4e52a0272afee5a10e446	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	vampj	vam.12	\N	\N	2097152	1a3e5c03	c5a556e125d6c3d68da745b4d56cd7a851f2a23d	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	xmcota	\N	\N	\N	\N	\N	X-Men: Children of the Atom (US 950105)	1994	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.03e	\N	\N	524288	0bafeb0e	170c819bd7ffafefb9b2a587509bdf2c0415474b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.04e	\N	\N	524288	c29bdae3	c605a4fd90336459c7b24cd7b2b243eef10f6407	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.05a	\N	\N	524288	ac0d7759	650d4474b13f16af7910a0f721fcda2ddb2414fd	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.06a	\N	\N	524288	1b86a328	2469cd705139ee9f1142e6e379e68d0c9675b37e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.07a	\N	\N	524288	2c142a44	7624875f9c39b361fc83e52e87e0fd5e96279713	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.08a	\N	\N	524288	f712d44f	0d18d4a4eacad94a66beca6ec509ac7f690c6882	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.09a	\N	\N	524288	9241cae8	bb6980abf25aaf3eb14e230ca6942f3e2ab2c660	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnu.10a	\N	\N	524288	53c0eab9	e3b1ec1fd517735f7801cfebb257c43185c6d3fb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnux.03e	\N	\N	524288	27636ac7	b1aee9afbc1feebc7bf810411175771cac1addfb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmnux.04e	\N	\N	524288	0aed300c	9f1b69ebb4c31cbf3ff195e9297da0742c487482	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.13	\N	\N	4194304	bf4df073	4d2740c3a827f0ec2cf75ad99c65e393c6a11c23	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.15	\N	\N	4194304	4d7e4cef	50b8797b8099a8d76ad063ba1201a13dbb88ae3a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.17	\N	\N	4194304	513eea17	a497477ad9ac13180911d8745ef6ee1955c0b877	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.19	\N	\N	4194304	d23897fc	1e31627999736652252164d32662779a1ac6ca29	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.14	\N	\N	4194304	778237b7	89a759ec383518ec52f5059d10ec342f2247aa20	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.16	\N	\N	4194304	67b36948	692fb6e4096b880aa22996d554b160f664bbd907	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.18	\N	\N	4194304	015a7c4c	cccc95dafd076a1a9fa004710006149c42d058ba	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.20	\N	\N	4194304	9dde2758	17ba259cad03c7b5d56c0a5eda9ab53521665729	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.01a	\N	\N	131072	40f479ea	f29e15f537675305264ae2138a0a537fb9e2008b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.02a	\N	\N	131072	39d9b5ad	af502debfd36100d4fc971ed25fdf9d7121d6f18	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.11	\N	\N	2097152	c848a6bc	ac8ac564d3c43225822f8bc330eba9f35b24b0a4	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcota	xmn.12	\N	\N	2097152	729c188f	3279774ad8aebbcf0fc779cdfcbe21044dd192ad	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	xmcotaj	\N	\N	xmcota	xmcota	\N	X-Men: Children of the Atom (Japan 941219)	1994	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.03b	\N	\N	524288	c8175fb3	ea25bd165f8794324a1e07719312798cf9742924	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.04b	\N	\N	524288	54b3fba3	47eaff5d36a45e4196f87ed3d02e54d5407e7962	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.05	\N	\N	524288	c3ed62a2	4e3317d7ca981e33318822103a16e59f4ce20deb	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.06	\N	\N	524288	f03c52e1	904b2312ee594f5ece0484cad0eed25cc758185e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.07	\N	\N	524288	325626b1	3f3a0aabbe5ffad8136ac91e0de785103b16059b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.08	\N	\N	524288	7194ea10	40a5892d816f24cbfd4c310792eeabf689c6fa7e	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.09	\N	\N	524288	ae946df3	733671f76d766bda7110df9d338791cc5202b050	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnj.10	\N	\N	524288	32a6be1d	8f5fcb33b528abed670b4fc3fa62431a6e033c56	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnjx.03b	\N	\N	524288	523c9589	4bdfe221476be2c2a73249cc60254d3d4167f1c2	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmnjx.04b	\N	\N	524288	673765ba	36fe1dc90ac3c3485b4687d9e99bf14429bb0e92	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.13	xmn.13	\N	4194304	bf4df073	4d2740c3a827f0ec2cf75ad99c65e393c6a11c23	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.15	xmn.15	\N	4194304	4d7e4cef	50b8797b8099a8d76ad063ba1201a13dbb88ae3a	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.17	xmn.17	\N	4194304	513eea17	a497477ad9ac13180911d8745ef6ee1955c0b877	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.19	xmn.19	\N	4194304	d23897fc	1e31627999736652252164d32662779a1ac6ca29	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.14	xmn.14	\N	4194304	778237b7	89a759ec383518ec52f5059d10ec342f2247aa20	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.16	xmn.16	\N	4194304	67b36948	692fb6e4096b880aa22996d554b160f664bbd907	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.18	xmn.18	\N	4194304	015a7c4c	cccc95dafd076a1a9fa004710006149c42d058ba	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.20	xmn.20	\N	4194304	9dde2758	17ba259cad03c7b5d56c0a5eda9ab53521665729	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.01a	xmn.01a	\N	131072	40f479ea	f29e15f537675305264ae2138a0a537fb9e2008b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.02a	xmn.02a	\N	131072	39d9b5ad	af502debfd36100d4fc971ed25fdf9d7121d6f18	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.11	xmn.11	\N	2097152	c848a6bc	ac8ac564d3c43225822f8bc330eba9f35b24b0a4	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	xmcotaj	xmn.12	xmn.12	\N	2097152	729c188f	3279774ad8aebbcf0fc779cdfcbe21044dd192ad	\N	\N	\N	\N	\N	\N	
game	Final_Burn_v0.518	ddtod	\N	\N	\N	\N	\N	Dungeons & Dragons: Tower of Doom (USA 940125)	1994	Capcom	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dadu.03b	\N	\N	524288	a519905f	7f846d7ac5d5e0d06657f712a7a09bee984a4f4b	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dadu.04b	\N	\N	524288	52562d38	3ee21399a19ee5e2db2a8c2a893d8a31a3419399	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dadu.05b	\N	\N	524288	ee1cfbfe	4107e495827ada1712a2393dffcdf52d98aca2e0	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dadux.03b	\N	\N	524288	f59ee70c	df902b8c10f9fcfa738b26b65233e4b67c0ef163	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dadux.04b	\N	\N	524288	622628ae	f2d0f99acee91331c6e198b4c63332c50cdac076	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dadux.05b	\N	\N	524288	424bd6e3	fcd1705654b88f14927d19fa4ea2bc891728bcdf	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.06	\N	\N	524288	13aa3e56	ccd3cda528d625bbf4dc0e8c5ad629af6080d705	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.07	\N	\N	524288	431cb6dd	ad3342e2fb8f0b3d7f57e845d5b80a871923324d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.17	\N	\N	2097152	b98757f5	3eead22e097906bf0e1e151cd0a9c75abc5a32d4	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.18	\N	\N	1048576	cef393ef	830b33c86cc24776d17ad65fa89a3b16c40446a1	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.13	\N	\N	2097152	da3cb7d6	d59bb53d5f32889eb6eb7f8b1c8781948c97283d	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.14	\N	\N	1048576	837e6f3f	c060183474fba0e82d765b9f282b84838550dff6	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.19	\N	\N	2097152	8121ce46	40c4dc969318d38f0c6d5401c9c64371f51aa12c	\N	\N	\N	\N	\N	\N	
game_rom	Final_Burn_v0.518	ddtod	dad.20	\N	\N	1048576	8953fe9e	f4795beb006335d13e3934aa9760e775eb0bb950	\N	\N	\N	\N	\N	\N	
