game	Replay_v0.04	1942	\N	\N	\N	\N	\N	1942 (set 2)	1984	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	rallyx	rallyx.8e	\N	\N	4096	277c1de5	30bc57263e8dad870c501c76bce6f42d69ab9e00	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	reactor	\N	\N	\N	\N	\N	Reactor	1982	Gottlieb	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom7	\N	\N	4096	a62d86fd	9ffce668c6f0155568ccb62a6f12a9513f3c513f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom6	\N	\N	4096	6ed841f3	b94272457e6a2d0ec46b510d71d69b4ab92a44aa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom5	\N	\N	4096	d90576a3	52af7164dc59b9f7d8a1b3ef9d4c1fc81496899f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom4	\N	\N	4096	0155daae	3a94952c2830c7bea126cf39b84108936d96dc0e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom3	\N	\N	4096	f8881385	baa7ef7309aab9b382442b25ede5d7ecd6e2c370	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom2	\N	\N	4096	3caba35b	4d3b894821a2cff0ef55cec2b1f62f2e33009b4d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom1	\N	\N	4096	944e1ddf	6b487f1cb405e2ba9345190e8ab6022c790882c1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	rom0	\N	\N	4096	55930aed	37ed60386935741e8cc0b8750bfcdf6f54c1bf9e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	fg3	\N	\N	4096	8416ad53	f868259b97675e58b6a7f1dc3c2a4ecf6aa0570e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	fg2	\N	\N	4096	5489605a	f4bbaaa8cd881dc164b118d1e516edeeea54c1d8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	fg1	\N	\N	4096	18396c57	39d90a842a03091414ed58d4128b524ecc20c9f1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	reactor	fg0	\N	\N	4096	d1f20e15	dba9aa0fec8b720a33d78b3dd1d7f74040048f7e	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	rescue	\N	\N	\N	\N	\N	Rescue	1982	Stern	\N	\N	\N	
game_rom	Replay_v0.04	rescue	rb15acpu.bin	\N	\N	4096	d7e654ba	6bcf7a6d86bc2de9a304f0aa9542fdcb58ca73dd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rescue	rb15bcpu.bin	\N	\N	4096	a93ea158	c5550881d2a44f82eeb56d90487137d959c8c6ae	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rescue	rb15ccpu.bin	\N	\N	4096	058cd3d0	3f8962be982952adab23c1884cd3a9be5ddd4108	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rescue	rb15dcpu.bin	\N	\N	4096	d6505742	804df84ea507bf41e9376a7ce63a278c3701f0cd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rescue	rb15ecpu.bin	\N	\N	4096	604df3a4	15790fa442538632f232280c096ac788d9bf8117	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rescue	rb15fcpu.bin	\N	\N	2048	4489d20c	c7a2afbd2e5645a1a25dec6147d61a38ba12380f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rescue	rb15hcpu.bin	\N	\N	2048	5512c547	e0f1c994daaa8933230cbc4bb88d459a698e0d8e	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	robby	\N	\N	\N	\N	\N	Robby Roto	1981	Bally Midway	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox1.bin	\N	\N	4096	a431b85a	3478da56addba1cdd98cbef7a15b17fca9aed2cd	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox2.bin	\N	\N	4096	33cdda83	ccbc741a2fc0b7385ca42afe5b377432249b44cb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox3.bin	\N	\N	4096	dbf97491	11574baf04af02b38ae147be8409de7c34e87611	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox4.bin	\N	\N	4096	a3b90ac8	8c585d26011c9ea047895a0388835ff2bb80e1ff	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox5.bin	\N	\N	4096	46ae8a94	218edcc5257c9cc58c5e667fff64767b313daaab	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox6.bin	\N	\N	4096	7916b730	c5166625a404da4a93a1a7ae21d01fdb6e78680e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox7.bin	\N	\N	4096	276dc4a5	d740b30c28f6a94ee2348291e80d57af5c2e2d99	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox8.bin	\N	\N	4096	1ef13457	4dc1ee9ce2a28c4ba75e630fbfe4659cd68d3a66	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox9.bin	\N	\N	4096	370352bf	72cd35b4306b46de3d2a3e4e46fa4917ed9d18cb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robby	rotox10.bin	\N	\N	4096	e762cbda	48c274a859963097a90f80c48366250301eddb5f	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	robotron	\N	\N	\N	\N	\N	Robotron (Solid Blue label)	1982	Williams	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb1	\N	\N	4096	66c7d3ef	f6d60e26c209c1df2cc01ac07ad5559daa1b7118	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb2	\N	\N	4096	5bc6c614	4d6e82bc29f49100f7751ccfc6a9ff35695b84b3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb3	\N	\N	4096	e99a82be	06a8c8dd0b4726eb7f0bb0e89c8533931d75fc1c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb4	\N	\N	4096	afb1c561	aaf89c19fd8f4e8750717169eb1af476aef38a5e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb5	\N	\N	4096	62691e77	79b4680ce19bd28882ae823f0e7b293af17cbb91	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb6	\N	\N	4096	bd2c853d	f76ec5432a7939b33a27be1c6855e2dbe6d9fdc8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb7	\N	\N	4096	49ac400c	06eae5138254723819a5e93cfd9e9f3285fcddf5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb8	\N	\N	4096	3a96e88c	7ae38a609ed9a6f62ca003cab719740ed7651b7c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sb9	\N	\N	4096	b124367b	fd9d75b866f0ebbb723f84889337e6814496a103	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sba	\N	\N	4096	13797024	d426a50e75dabe936de643c83a548da5e399331c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sbb	\N	\N	4096	7e3c1b87	f8c6cbe3688f256f41a121255fc08f575f6a4b4f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	robotron	robotron.sbc	\N	\N	4096	645d543e	fad7cea868ebf17347c4bc5193d647bbd8f9517b	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	rushatck	\N	\N	\N	\N	\N	Rush'n Attack	1985	Konami	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h03.10c	\N	\N	16384	4d276b52	ba5d61c89fd2db4b303b81deccc887561156cbe3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h02.8c	\N	\N	16384	b5802806	0e4698ecfb9eda916703165ea5d55516fdef5fe4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h01.7c	\N	\N	16384	da7c8f3d	eb61eedee169f67db93407ad0fe8a195089b7e3a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h07.3f	\N	\N	16384	03f9815f	209c76fd36d1b5672992c55e24d3cf77d4c5a0aa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h06.5e	\N	\N	16384	0f1cb0ca	094004e70c05df8cd486d0854c258fa766e2925d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h05.4e	\N	\N	16384	9d028e8f	4faa47152a6c1da0024bb03fbcf7baf0540e891e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h08.4f	\N	\N	16384	883933a4	b565842edf09feeb2c4ac44ad58331757586b6aa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	rushatck	rush_h04.3e	\N	\N	16384	ccecda4c	cac053cab68cb420edd408ce032143db7abc29f5	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	sbagman	\N	\N	\N	\N	\N	Super Bagman (Stern)	1984	Valadon Automation (Stern license)	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_9e.bin	\N	\N	4096	c19696f2	3a40202a97201a123033358f7afcb06f8ac15063	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_9f.bin	\N	\N	4096	ac49cb82	5affa0c03bedf2c9d5368c7f075818e1760c12ae	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_9j.bin	\N	\N	4096	9a1c778d	a655e25dc9efdf60cc5b34e42c93c4acaa4a7922	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_9k.bin	\N	\N	4096	b94fbb73	5d676c5d1d864d70d98f0137c4072062a781b3a0	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_9m.bin	\N	\N	4096	b21e246e	39d2e93ac5240bb45e76c30c535d12e302690dde	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_9n.bin	\N	\N	4096	5f750918	3dc44f259e88999dbb95b4d4376281cc81c1ab87	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_d8.bin	\N	\N	4096	944a4453	cd64d9267d2c5cea39464ba9308752c690e7fd24	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_f8.bin	\N	\N	4096	0f3e6de4	a7e50d210630b500e534d626d76110dee4aeb18d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_j8.bin	\N	\N	4096	fe924879	b80cbf9cba91e553f7685aef348854c02f0619c7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_k8.bin	\N	\N	4096	b77eb1f5	ef94c1b449e3fa230491052fc3bd4db3f1239263	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_1e.bin	\N	\N	4096	f4d3d4e6	167ad0259578966fe86384df844e69cf2cc77443	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_1j.bin	\N	\N	4096	2c6a510d	304064f11e80f4ec471174823b8aaf59844061ac	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_1c.bin	\N	\N	4096	262f870a	90877b869a7e927cfa4f9729ec3d6eac3a95dc8f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sbagman	sbag_1f.bin	\N	\N	4096	350ed0fb	c7804e9618ebc88a1e3684a92a98d9a181441a1f	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	scobra	\N	\N	\N	\N	\N	Super Cobra (Stern)	1981	[Konami] (Stern license)	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra2c.bin	\N	\N	4096	e15ade38	21cf26d1781d133fa336d275d8a61d3f95d10b77	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra2e.bin	\N	\N	4096	a270e44d	8b7307af458b9cd3c45bb72b35e682d6d109ed01	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra2f.bin	\N	\N	4096	bdd70346	bda0dc5777233a86a3a0aceb6eded45145057ba8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra2h.bin	\N	\N	4096	dca5ec31	50073d44ccef76a3c36c73a6ed4479127f2c98ee	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra2j.bin	\N	\N	4096	0d8f6b6e	0ca0096cd55cdb87d14cb7f4c7c7b853ec1661c7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra2l.bin	\N	\N	4096	6f80f3a9	817d212454c5eb16c5d7471d2ccefc4f8708d57f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra5f.bin	\N	\N	2048	64d113b4	7b439bb74d5ecc792e0ca8964bcca8c6b7a51262	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobra	scobra5h.bin	\N	\N	2048	a96316d3	9de0e94932e91dc34aea7c81880bde6a486d103b	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	scobrab	\N	\N	\N	\N	\N	Super Cobra (bootleg)	1981	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_5h.bin	\N	\N	2048	a96316d3	9de0e94932e91dc34aea7c81880bde6a486d103b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2e.bin	\N	\N	2048	72b57eb7	978d0acbfccb7c1edddb073ad9417d4cbd9b7e63	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2f.bin	\N	\N	2048	a26ded8c	45860a119b687ca62e97b1f67e5453a77a21de35	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2h.bin	\N	\N	2048	df1a0519	34bf13cb78995cae3e3d1b91fadd6d099e8203e7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2j_l.bin	\N	\N	2048	2db3e68c	3f125c56ec8c3e8043eac4c8a69273de7af9a9ff	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2j_u.bin	\N	\N	2048	97aefb83	65aa2f08da1b215d8f8d273483c87b69a897d436	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2l_l.bin	\N	\N	2048	a40158db	a8c6dd3a8521eaaac03a4fad89940d248ec4b313	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2l_u.bin	\N	\N	2048	72254b10	3d71701693c07738bf1d38f311a096a79e5e6afb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2m_l.bin	\N	\N	2048	b9e07c80	0eb7937adc12f75c92645cadf95a0623000b582e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2m_u.bin	\N	\N	2048	d3b91f19	88201f14c85f82f5b670e97ce74278ef36600518	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2p_l.bin	\N	\N	2048	96ea7388	d298542340cde4cb6748bc7ceb528cc6d9291008	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2p_u.bin	\N	\N	2048	1bcc7875	1e520ace25c49aa2a38f16ab0a28c12eceeed76e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_5f.bin	\N	\N	2048	64d113b4	7b439bb74d5ecc792e0ca8964bcca8c6b7a51262	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrab	vid_2c.bin	\N	\N	2048	aeddf391	87632469e943cfe38a9676de5e8ed839a63c5da2	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	scobrak	\N	\N	\N	\N	\N	Super Cobra	1981	Konami	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	2c	\N	\N	4096	a0744b3f	8949298a04f8ba8a82d5d84a7b012a0e7cff11df	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	2e	\N	\N	4096	8e7245cd	281504ff364c3ddbf901c92729b139afd93b9785	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	2f	\N	\N	4096	47a4e6fb	01775ad11dc23469649539ee8fb8a5800df031c6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	2h	\N	\N	4096	7244f21c	f5fff565ed3f6c5f277a4db53c9f569813fcec1d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	2j	\N	\N	4096	e1f8a801	2add8270352d6596052d3ff22c891ceccaa92071	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	2l	\N	\N	4096	d52affde	5681771ed51d504bdcc2999fcbf926a30b137828	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	5f	\N	\N	2048	64d113b4	7b439bb74d5ecc792e0ca8964bcca8c6b7a51262	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scobrak	5h	\N	\N	2048	a96316d3	9de0e94932e91dc34aea7c81880bde6a486d103b	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	scramble	\N	\N	\N	\N	\N	Scramble (Stern)	1981	[Konami] (Stern license)	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2d	\N	\N	2048	b89207a1	5422df979e82bcc73df49f50515fe76c126c037b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2e	\N	\N	2048	e9b4b9eb	a8ee9ddfadf5e9accedfaf81da757a88a2e55a0a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2f	\N	\N	2048	a1f14f4c	3eae2b3e4596505a8afb5c5cfb108e823c2c4319	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2h	\N	\N	2048	591bc0d9	170f9e92f0a3bee04407be27210b4fa825367688	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2j	\N	\N	2048	22f11b6b	e426ef6a7444a39a34d59799973b07d11b89f372	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2l	\N	\N	2048	705ffe49	174df3f281068c767344f751daace646360e26d6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2m	\N	\N	2048	ea26c35c	a2f3380982d93a022f46756f974fd16c4cd617de	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.2p	\N	\N	2048	94d8f5e3	f3a9c4d1d91836476fcad87ea0d243dde7171e0a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.5f	\N	\N	2048	5f30311a	d64134089bebd995b3a1a089411e180c8c29f32d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	scramble	scramble.5h	\N	\N	2048	516e029e	81b44eb1ce43cebde87f0a41ade2e7eb291af78d	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	seawolf2	\N	\N	\N	\N	\N	Sea Wolf II	1978	Midway	\N	\N	\N	
game_rom	Replay_v0.04	seawolf2	sw2x1.bin	\N	\N	2048	ad0103f6	c6e411444a824ce54b0eee10f7dc15e4229ec070	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seawolf2	sw2x2.bin	\N	\N	2048	e0430f0a	63d8c6b77e0aa536b4f5bb774bc9285f736d4265	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seawolf2	sw2x3.bin	\N	\N	2048	05ad1619	c9dbeaa4540dc95f98970f501a420b18b9898c91	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seawolf2	sw2x4.bin	\N	\N	2048	1a1a14a2	57d0ddea9f8bf082f50d0468a726fd91aaabf4e4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	seicross	\N	\N	\N	\N	\N	Seicross	1984	Nichibutsu + Alice	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smc1	\N	\N	4096	f6c3aeca	d57019e80f7e3d47ca74f54604e92d40ba9819fc	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smc2	\N	\N	4096	0ec6c218	d8cffea48d8afd229f2008399afe3858c13653e5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smc3	\N	\N	4096	ceb3c8f4	e49f834637b4addcf362cd010e31802c3e145cbe	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smc4	\N	\N	4096	3112af59	3d4e5a74a13bdeaf07f059f8c3a0d2ca8cbb3d32	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smc5	\N	\N	4096	b494a993	ed60cbaef2ac780c11426d29a612d34e76b29a0e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smc6	\N	\N	4096	09d5b9da	636a8d4717df4ed1fc02fa83782fa8d96b88f969	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smc7	\N	\N	4096	13052b03	2866f2533a788f734310a74789f762f3fa17a57a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smcc	\N	\N	4096	fbd9b91d	6b3581f4b518c058b970d569ced07dd7dc6a87e6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smcd	\N	\N	4096	c3c953c4	a96937a48b59b7e992e53d279c10a5f3ea7f9a6f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smca	\N	\N	4096	4819f0cd	fa8d371efc3198daf76ff1264e22673c5521becf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	seicross	smcb	\N	\N	4096	4c268778	a1444fb3eb397c8167d769aa1f935c5f19df4d6d	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	snapjack	\N	\N	\N	\N	\N	Snap Jack	1982	Universal	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2a.bin	\N	\N	4096	6b30fcda	85e4ebbbe8e8d6c79a14387d7a6818abc9430037	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2b.bin	\N	\N	4096	1f1088d1	0fd5204ea27e9bdd811e9ea21e9bbab84b916f4a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2c.bin	\N	\N	4096	edd65f3a	763d588f0755a22c0f24269e6f38979fd516693f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2d.bin	\N	\N	4096	f4481192	514bb124a1d75a622e2ca4c2175d819092d4638d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2e.bin	\N	\N	4096	1bff7d05	47246095313ebba30f42d715a9fb5fc1abb68ea6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2f.bin	\N	\N	4096	21793edf	11e259161bab3a32a8b52f7baa4fec17be6d4302	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2i.bin	\N	\N	4096	ff2011c7	38409e2318dee3cc0678d4ee9e93d9b895883df6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2j.bin	\N	\N	4096	f097babb	461662719bc7f1cf21c41759f4832a92b0fdb4f2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2h.bin	\N	\N	4096	b7f105b6	1135c3188b41cb0ccb24079c613188209b624683	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	snapjack	sj2g.bin	\N	\N	4096	1cdb03a8	5f390a672f3adf6392f8060bf7f0bcabc2eba139	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	sonson	\N	\N	\N	\N	\N	Son Son	1984	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss.01e	\N	\N	16384	cd40cc54	4269586099638d31dd30381e94538701982e9f5a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss.02e	\N	\N	16384	c3476527	499b879a12b55443ec833e5a2819e9da20e3b033	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss.03e	\N	\N	16384	1fd0e729	e04215b0c3d11ce844ab250ff3e1a845dd0b6c3e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss5.v12	\N	\N	8192	990890b1	0ae5da75e8ff013d32f2a6e3a015d5e1623fbb19	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss6.v12	\N	\N	8192	9388ff82	31ff5e61d062262754bbf6763d094495c1d2e838	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss7.v12	\N	\N	16384	32b14b8e	457a6fe077924c74192f58d4aad2e539c4ec8b24	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss8.v12	\N	\N	16384	9f59014e	b2ad810c901ea1bf2e30b31f2a7445aa8e329fa7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	sonson	ss9.v12	\N	\N	16384	517fa26d	70f69015c6b4483a6b78195cb72a1552f0963a3f	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	spaceatt	\N	\N	\N	\N	\N	Space Attack II	1980	Zenitone-Microsec Ltd	\N	\N	\N	
game_rom	Replay_v0.04	spaceatt	spaceatt.h	\N	\N	2048	a31d0756	2b76929654ed0b180091348546dac29fc6e5438e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceatt	spaceatt.g	\N	\N	2048	f41241f7	d93cead75922510075433849c4f7099279eafc18	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceatt	spaceatt.f	\N	\N	2048	4c060223	957e75a978aa600627399061cae0a6525e92ad11	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spaceatt	spaceatt.e	\N	\N	2048	7cf6f604	469557de15178c4b2d686e5724e1006f7c20d7a4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	spacefb	\N	\N	\N	\N	\N	Space Firebird (Nintendo)	1980	Nintendo	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5e	\N	\N	2048	2d406678	9dff1980fc5267313f99f9f67d2d83eda8aae00e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5f	\N	\N	2048	89f0c34a	4d8652fb7c4f22ddbac8c2d7ca7df675eaa2a447	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5h	\N	\N	2048	c4bcac3e	5364d6fc9d3402b2def163dee7c39fe3fe57eea3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5i	\N	\N	2048	61c00a65	afc93e320478c70b3ddca8375fd648c9f2572dab	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5j	\N	\N	2048	598420b9	92ea695177c7297699d1d18f166e98392ef0e0f9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5k	\N	\N	2048	1713300c	9a7b6cc0d79cccadd4988e0e791c1598813b6552	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	spacefb	5m	\N	\N	2048	6286f534	c47d0df85a52c774a4bc26351fdae18795062b6e	\N	\N	\N	\N	\N	\N	
