game	Retrocade_v1.2_b2	1942	\N	\N	\N	\N	\N	1942	1984	Capcom	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	galaxian	7l	\N	\N	4096	952c6135	e0989d5dce37ae421c34833d48b09e76d178680d	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	gravitar	\N	\N	\N	\N	\N	Gravitar	1982	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.201	\N	\N	4096	167315e4	35613e5a503fac7f451c201675669f417e15241b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.202	\N	\N	4096	aaa9e62c	87fc660adb22f812a764efc46ffcf5f934d5e333	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.203	\N	\N	4096	ae437253	e2402dc5fa755a05fa1d531a31b78e39e67f5cbe	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.204	\N	\N	4096	5d6bc29e	fdd442644209ab858eb4ed1b4cdeb1db26f80108	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.205	\N	\N	4096	0db1ff34	288d9ffff9d18025621be249ea25a7444f58f3a9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.206	\N	\N	4096	4521ca48	5770cb46c4ac28d632ad5910723a9edda8283ce5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.207	\N	\N	4096	4135629a	301ddb7a34b38140a1fdffc060cb08ff57f10cf1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.208	\N	\N	4096	358f25d9	9c2920cf2b73a93ac2808be654b08505037f53b1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.209	\N	\N	4096	37034287	4de7478fb566fd75f99533507228611cecb1f11a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gravitar	136010.210	\N	\N	2048	debcb243	2c50cd38d60739c126f1d0d8e7fbd46a0bde6e1c	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	gyrussce	\N	\N	\N	\N	\N	Gyruss	1983	Konami (Centuri license)	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-5.bin	\N	\N	8192	822bf27e	36d5bea2392a7d3476dd797dc05602705cfa23ef	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-6.bin	\N	\N	8192	27d8329b	564ff945465a23d93a93137ad277298770dfa06a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-7.bin	\N	\N	8192	8e8d388c	8f2928d71c02aba977d67575d6e34d69bda2b9d4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-8.bin	\N	\N	8192	47cd1fbc	8203c4ff0b1cd7b4dbc708e300bfeac1e7366e09	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-9.bin	\N	\N	8192	4f22411a	763bcd039f8c1838a0d7da7d4dadc14a26e25596	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-10.bin	\N	\N	8192	c949db10	fcb8bcbd2bdd751fecb322a33c8a92fb6f07a7ab	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-11.bin	\N	\N	8192	f4ae1c17	ae568c96a31d910afe30d2b7eeb9ed1ed07290e3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gy-12.bin	\N	\N	8192	ba498115	9cd1f42898cc590f39ba7cb3c975b0b3d3062eba	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gya-1.bin	\N	\N	8192	85f8b7c2	5dde696b53efedee671d500feae1d314e95b1c96	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gya-2.bin	\N	\N	8192	1e1a970f	5a2e391489608f7571bbb4f85549a79795e2177e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	gyrussce	gya-3.bin	\N	\N	8192	f6dbb33b	19cab8e7f2f2358b6271ab402f132654e8be95d4	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	journey	\N	\N	\N	\N	\N	Journey	1983	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a1	\N	\N	8192	4af986f8	56af9525a404bcf6d76b19318efe541189844210	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a2	\N	\N	8192	b30cd2a7	df1b36a3481fdec49f73d504f23951070c121291	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a3	\N	\N	8192	f295afda	de8086ca5750736eba939f80c089ba96b7e53300	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a4	\N	\N	8192	765876a7	9c477f5fae068f7e424939652e959711b3ad3a80	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a5	\N	\N	8192	560c474f	bb44fb5f1bd14b92bff110e74d8c9f22df07b47f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a6	\N	\N	8192	b1f31583	3ebedacc75d031525d166b3265c136f0f7407d0f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a7	\N	\N	8192	4ca2bb2d	62ae3b30a2c52649d4c8f1264b9f8726c3ac81ce	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a8	\N	\N	8192	4fb7925d	a1f4a2bdd6e80a3a9e5f1e698c014b6f91dfb000	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	a	\N	\N	4096	2524a2aa	4bd78b4fb42c2506fa6734419b42cbbe4c240e94	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	b	\N	\N	4096	b8e35814	379308431d1204d6cb5ae8a13e378ec7b3fab0a9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	c	\N	\N	4096	09c488cf	7aa3321db748f2612693f8348e590369e8d48140	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	d2	\N	\N	8192	f2618913	eee323ac502cedefef0675a90c3c9c17f9610fc9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	d3	\N	\N	8192	2f290d2e	b672064969326e594b6a4225e73bf51d25f33871	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	d4	\N	\N	8192	cc6c0150	83b00b137e0c343db9b61c90469d5e2392444fc3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	d5	\N	\N	8192	c3023931	e591a18c5fc8befcd9f2b93d9131374c572cdbcd	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	d6	\N	\N	8192	5d445c99	df2bce203f510b4bda42bb7114b79eb0b2b4e2e0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	d	\N	\N	4096	3d627bee	42239ee73ba88206d28fd9cff9787b11c40bb2f1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	g3	\N	\N	8192	c14558de	f47624ec235f782559eff076758ff28366dbf21d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	journey	g4	\N	\N	8192	9104c1d0	9ae732d6f1edb8656c54ac9b8fa6b35b342adc4b	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	joust	\N	\N	\N	\N	\N	Joust	1982	Williams	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.snd	\N	\N	4096	f1835bdd	af7c066d2949d36b87ea8c425ca7d12f82b5c653	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg1	\N	\N	4096	fe41b2af	0443e00ae2eb3e66cf805562ee04309487bb0ba4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg2	\N	\N	4096	501c143c	5fda266d43cbbf42eeae1a078b5209d9408ab99f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg3	\N	\N	4096	43f7161d	686da120aa4bd4a41f3d93e8c79ebb343977851a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg4	\N	\N	4096	db5571b6	cb1c3285344e2cfbe0a81ab9b51758c40da8a23f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg5	\N	\N	4096	c686bb6b	d9cac4c46820e1a451a145864bca7a35cfab7d37	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg6	\N	\N	4096	fac5f2cf	febaa8cf5c3a0af901cd12d0b7909f6fec3beadd	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg7	\N	\N	4096	81418240	5ad14aa65e71c3856dcdb04c99edda92e406a3e3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg8	\N	\N	4096	ba5359ba	f4ee13d5a95ed3e1050a3927a3a0ccf86ed7752d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wg9	\N	\N	4096	39643147	d95d3b746133eac9dcc9ee05eabecb797023f1a5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wga	\N	\N	4096	3f1c4f89	90864a8ab944df45287bf0f68ad3a85194077a82	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wgb	\N	\N	4096	ea48b359	6d38003d56bebeb1f5b4d2287d587342847aa195	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	joust	joust.wgc	\N	\N	4096	c710717b	7d01764e8251c60b3cab96f7dc6dcc1c624f9d12	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	kick	\N	\N	\N	\N	\N	Kickman	1984	Universal	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_b3	\N	\N	4096	65924917	4fbc7161f4b03bc395c775fa6239a23bf7357e89	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_b4	\N	\N	4096	27929f52	e03a550792df68eeb2a1f5177309fe01b5fcaa3d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_b5	\N	\N	4096	69107ce6	4aedbb9f1072e315f7e5e3c8559f2995146f4b9d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_d4	\N	\N	4096	04a23aa1	9a70ca3dc6db984dbb490076cf0ec11cc213f199	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_d5	\N	\N	4096	1d2834c0	176fad90ab14c922a575c3d12a2c8a339d1518d4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_d6	\N	\N	4096	ddf84ce1	6f80b9a5cbd75b6e4af569ca4bcfcde7daaad64f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_g4	\N	\N	4096	b4d120f3	e61ae236f14eb1f519e196046fe8240c10932c2e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	cpu_g5	\N	\N	4096	c3ba4893	76998db55519d7f1cf0f6b51d4f8ad7161b3a92e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	sio_a10	\N	\N	4096	d36ddcdc	2d3ec83b9fa5a9d309c393a0c3ee45f0ba8192c9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	sio_a7	\N	\N	4096	9e35c02e	92afd0126dcfb2d4401927b2cf261090e186b6fa	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	sio_a8	\N	\N	4096	ca2b7c28	fdcca3b755822c045c3c321cccc3f58112e2ad11	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	sio_a9	\N	\N	4096	d1901551	fd7d6059f8ac59f95ae6f8ef12fbfce7ed16ec12	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	vid_a1	\N	\N	8192	77da795e	ebebc8551e7a7534d89bb8458eb2576713cfbeaf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	vid_b1	\N	\N	8192	f3be56a1	eb3eb0379a918a2959565572d88f9b0f021d1c2a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	vid_d1	\N	\N	8192	565ea97d	4a30a371ad407bf774cf08bf528f824675383698	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	kick	vid_e1	\N	\N	8192	2c5d6b55	c326b8c7bcb903ea3a1a721443a37e1e8eabe975	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	klax	\N	\N	\N	\N	\N	Klax	1989	Atari Games	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-1.015	\N	\N	65536	4d24c768	da102105a4d8c552e3594b8ffb1903ecbaa69415	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-1.016	\N	\N	65536	12e9b4b7	2447f116cd865e46e61022143a2668beca99d5d1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-2.009	\N	\N	65536	6368dbaf	fa8b5cf6777108c0b1e38a3650ee4cdb2ec76810	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-2.010	\N	\N	65536	15290a0d	e1338f3fb298aae19735548f4b597d1c33944960	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-2.011	\N	\N	65536	e83cca91	45f1155d51ab3e2cc08aad1ec4e557d132085cc6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-2.012	\N	\N	65536	c0d9eb0f	aa68b9ad435eeaa8b43693e237cc7f9a53d94dfc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-2.013	\N	\N	65536	36764bbc	5762996a327b5f7f93f42dad7eccb6297b3e4c0b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-2.014	\N	\N	65536	5c551e92	cbff8fc4f4d370b6db2b4953ecbedd249916b891	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-6.005	\N	\N	65536	72b8c510	f79d3a2de4deaabbcec632e8be9a1d5f6c0c3740	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-6.006	\N	\N	65536	e8991709	90d69b0712e68e842a8b946539f1f43ef165e8de	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-6.007	\N	\N	65536	d2021a88	0f8a0dcc3bb5ca433601b1abfc796c98791facf6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	klax	136075-6.008	\N	\N	65536	c7c91a9d	9f79ca689ec635f8113a74162e81f253c88992f5	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	llander	\N	\N	\N	\N	\N	Lunar Lander	1979	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	llander	034569.02	\N	\N	2048	72837a4e	9b21ba5e1518079c326ca6e15b9993e6c4483caa	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	llander	034570.02	\N	\N	2048	2724e591	ecf4430a0040c227c896aa2cd81ee03960b4d641	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	llander	034571.02	\N	\N	2048	77da4b2f	4be6cef5af38734d580cbfb7e4070fe7981ddfd6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	llander	034572.02	\N	\N	2048	b8763eea	5a15eaeaf825ccdf9ce013a6789cf51da20f785c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	llander	034597.01	\N	\N	2048	\N	\N	\N	\N	nodump	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	llander	034598.01	\N	\N	2048	9c4ffa68	eb4ffc289d254f699f821df3146aa2c6cd78597f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	llander	034599.01	\N	\N	2048	355a9371	6ecb40169b797d9eb623bcb17872f745b1bf20fa	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	lrescue	\N	\N	\N	\N	\N	Lunar Rescue	1979	Taito	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	lrescue	lrescue.1	\N	\N	2048	2bbc4778	0167f1ac1501ab0b4c4e555023fa5efed59d56ae	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	lrescue	lrescue.2	\N	\N	2048	49e79706	bed675bb97d59ae0132c007ccead0d096ed2ddf1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	lrescue	lrescue.3	\N	\N	2048	1ac969be	67ac47f45b9fa5c530bf6047bb7d5776b52847be	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	lrescue	lrescue.4	\N	\N	2048	782fee3c	668295e9d6d99084bb4e7c5491f00fe75f4f5a88	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	lrescue	lrescue.5	\N	\N	2048	58fde8bc	663665ac5254204c1eba18357d9867034eae55eb	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	lrescue	lrescue.6	\N	\N	2048	bfb0f65d	ea0943d764a16094b6e2289f62ef117c9f838c98	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mhavoc	\N	\N	\N	\N	\N	Major Havoc	1983	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.106	\N	\N	16384	2ca83c76	cc1adca32f70af30c4590e9fd6b056b051ccdb38	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.107	\N	\N	16384	5f81c5f3	be4055727a2d4536e37ec20150deffdb5af5b01f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.108	\N	\N	16384	93faf210	7744368a1d520f986d1c4246113a7e24fcdd6d04	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.210	\N	\N	8192	c67284ca	d9adad80c266d36429444f483cac4ebcf1fec7b8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.215	\N	\N	16384	a4d380ca	c3cdc76054be2f904b1fb6f28c3c027eba5c3a70	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.216	\N	\N	16384	522a9cc0	bbd75e01c45220e1c87bd1e013cf2c2fb9f376b2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.217	\N	\N	16384	ea3d6877	27823c1b546c073b37ff11a8cb25312ea71673c2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mhavoc	136025.318	\N	\N	16384	ba935067	05ad81e7a1982b9d8fddb48502546f48b5dc21b7	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mappy	\N	\N	\N	\N	\N	Mappy	1983	Namco	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy.pr1	\N	\N	32	56531268	2e356706c07f43eeb67783fb122bdc7fed1b3589	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy.pr2	\N	\N	256	50765082	f578e14f15783acb2073644db4a2f0d196cc0957	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy.pr3	\N	\N	256	5396bd78	2e387e5d8b8cab005f67f821b4db65d0ae8bd362	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy.spr	\N	\N	256	16a9166a	847cbaf7c88616576c410177e066ae1d792ac0ba	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy1b.64	\N	\N	8192	203766d4	1dbc4f42d4c16a08240a221bec27dcc3a8dd7461	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy1c.64	\N	\N	8192	a958a61c	e5198703cdf47b2cd7fc9f2a5fde7bf4ab2275db	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy1d.64	\N	\N	8192	52e6c708	b9722941438e93325e84691ada4e95620bec73b2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy1k.64	\N	\N	8192	8182dd5b	f36b57f7f1e79f00b3f07afe1960bca5f5325ee2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy3b.32	\N	\N	4096	16498b9f	76610149c65f955484fef1c033ddc3fed3f4e568	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy3m.64	\N	\N	8192	f2d9647a	3cc216793c6a5f73c437ad2524563deb3b5e2890	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mappy	mappy3n.64	\N	\N	8192	757cf2b6	8dfbf03953d5219d9eb5fc654ec3392442ba1dc4	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mario	\N	\N	\N	\N	\N	Mario Brothers	1983	Nintendo of America	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.3f	\N	\N	4096	28b0c42c	46749568aff88a28c3b6a1ac423abd1b90742a4d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.3j	\N	\N	4096	0c8cc04d	15fae47d701dc1ef15c943cee6aa991776ecffdf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.6k	\N	\N	4096	06b9ff85	111a29bcb9cda0d935675fa26eca6b099a88427f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7c	\N	\N	4096	4a63d96b	b09060b2c84ab77cc540a27b8f932cb60ec8d442	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7d	\N	\N	8192	dcceb6c1	b19804e69ce2c98cf276c6055c3a250316b96b45	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7e	\N	\N	8192	116b3856	e372f846d0e5a2b9b47ebd0330293fcc8a12363f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7f	\N	\N	8192	c0c6e014	36a04f9ca1c2a583477cb8a6f2ef94e044e08296	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7m	\N	\N	4096	22b7372e	4a1c1e239cb6d483e76f50d7a3b941025963c6a3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7n	\N	\N	4096	4f3a1f47	0747d693b9482f6dd28b0bc484fd1d3e29d35654	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7p	\N	\N	4096	56be6ccd	15a6e16c189d45f72761ebcbe9db5001bdecd659	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7s	\N	\N	4096	56f1d613	9af6844dbaa3615433d0595e9e85e72493e31a54	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7t	\N	\N	4096	641f0008	589fe108c7c11278fd897f2ded8f0498bc149cfd	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mario	mario.7u	\N	\N	4096	7baf5309	d9194ff7b89a18273d37b47228fc7fb7e2a0ed1f	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	maxrpm	\N	\N	\N	\N	\N	Max RPM	1986	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	bg-0	\N	\N	16384	e3fb693a	9543c099cae4f56ef09f4e678891c90ef55928ed	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	bg-1	\N	\N	16384	50d1db6c	5ef669b868edf2d0b7f16879523318e8d6a3f9b3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	fg-0	\N	\N	32768	1d1435c1	6a53ef047bb763ea30d2e8098cb1dd6b337ccf4f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	fg-1	\N	\N	32768	e54b7f2a	b95f9d71ec98e60db57ce57006c013e5a521d8ab	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	fg-2	\N	\N	32768	38be8505	5e01e5e6317dd722d19f23863908ffc5833f22c3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	fg-3	\N	\N	32768	9ae3eb52	a96835caece971692790cd7385ab618373eb821f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	pro.0	\N	\N	32768	3f9ec35f	ebdcf480aee5569af631106cc6478adc26c4ac24	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	maxrpm	pro.1	\N	\N	32768	f628bb30	0514906b9764a7f02a730a610affea4d42a4510d	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	missile	\N	\N	\N	\N	\N	Missile Command	1980	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	missile	035820.02	\N	\N	2048	7a62ce6a	9a39978138dc28fdefe193bfae1b226391e471db	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	missile	035821.02	\N	\N	2048	df3bd57f	0916925d3c94d766d33f0e4badf6b0add835d748	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	missile	035822.02	\N	\N	2048	a1cd384a	a1dd0953423750a0fbc6e3dccbf2ca64ef5a1f54	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	missile	035823.02	\N	\N	2048	82e552bb	d0f22894f779c74ceef644c9f03d840d9545efea	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	missile	035824.02	\N	\N	2048	606e42e0	9718f84a73c66b4e8ef7805a7ab638a7380624e1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	missile	035825.02	\N	\N	2048	f752eaeb	0339a6ce6744d2091cc7e07675e509b202b0f380	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	mooncrst	\N	\N	\N	\N	\N	Moon Cresta	1980	Nichibutsu	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc1	\N	\N	2048	7d954a7a	a93ee403cfd7887538ad12d33f6dd6c71bea2a32	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc2	\N	\N	2048	44bb7cfa	349c2e23a9fce73f95bb8168d369082fa129fe3d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	mooncrst	mc3	\N	\N	2048	9c412104	1b40054ebb1ace965a8522119bb23f09797bc5f6	\N	\N	\N	\N	\N	\N	
