game	CPSE_v0.02	ssf2	\N	\N	\N	\N	\N	Super Street Fighter 2: The New Challengers (US 930911) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	vsavh	vm3.12	vm3.12	\N	4194304	9cd71557	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mshvsf	\N	\N	\N	\N	\N	Marvel Super Heroes Vs. Street Fighter (US 970625) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvsu.03d	\N	\N	524288	ae60a66a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvsu.04d	\N	\N	524288	91f67d8a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.05a	\N	\N	524288	1a5de0cb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.06a	\N	\N	524288	959f3030	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.07b	\N	\N	524288	7f915bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.08a	\N	\N	524288	c2813884	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.09b	\N	\N	524288	3ba08818	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.10b	\N	\N	524288	cf0dba98	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvsux.03d	\N	\N	524288	281bcb48	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvsux.04d	\N	\N	524288	a2d68628	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.13	\N	\N	4194304	29b05fd9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.15	\N	\N	4194304	faddccf1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.17	\N	\N	4194304	97aaf4c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.19	\N	\N	4194304	cb70e915	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.14	\N	\N	4194304	b3b1972d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.16	\N	\N	4194304	08aadb5d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.18	\N	\N	4194304	c1228b35	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.20	\N	\N	4194304	366cc6c2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.01	\N	\N	131072	68252324	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.02	\N	\N	131072	b34e773d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.11	\N	\N	4194304	86219770	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsf	mvs.12	\N	\N	4194304	f2fd7f68	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mshvsfj	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Japan 970707) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvsj.03i	\N	\N	524288	d8cbb691	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvsj.04i	\N	\N	524288	32741ace	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.05h	\N	\N	524288	77870dc3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.06a	mvs.06a	\N	524288	959f3030	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.07b	mvs.07b	\N	524288	7f915bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.08a	mvs.08a	\N	524288	c2813884	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.09b	mvs.09b	\N	524288	3ba08818	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.10b	mvs.10b	\N	524288	cf0dba98	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvsjx.03i	\N	\N	524288	55170c4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvsjx.04i	\N	\N	524288	e7883768	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.13	mvs.13	\N	4194304	29b05fd9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.15	mvs.15	\N	4194304	faddccf1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.17	mvs.17	\N	4194304	97aaf4c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.19	mvs.19	\N	4194304	cb70e915	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.14	mvs.14	\N	4194304	b3b1972d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.16	mvs.16	\N	4194304	08aadb5d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.18	mvs.18	\N	4194304	c1228b35	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.20	mvs.20	\N	4194304	366cc6c2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.01	mvs.01	\N	131072	68252324	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.02	mvs.02	\N	131072	b34e773d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.11	mvs.11	\N	4194304	86219770	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj	mvs.12	mvs.12	\N	4194304	f2fd7f68	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mshvsfj1	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Japan 970702) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvsj.03h	\N	\N	524288	fbe2115f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvsj.04h	\N	\N	524288	b528a367	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.05g	\N	\N	524288	9515a245	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.06a	mvs.06a	\N	524288	959f3030	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.07b	mvs.07b	\N	524288	7f915bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.08a	mvs.08a	\N	524288	c2813884	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.09b	mvs.09b	\N	524288	3ba08818	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.10b	mvs.10b	\N	524288	cf0dba98	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvsjx.03h	\N	\N	524288	6b4201c1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvsjx.04h	\N	\N	524288	ab1b04cc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.13	mvs.13	\N	4194304	29b05fd9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.15	mvs.15	\N	4194304	faddccf1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.17	mvs.17	\N	4194304	97aaf4c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.19	mvs.19	\N	4194304	cb70e915	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.14	mvs.14	\N	4194304	b3b1972d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.16	mvs.16	\N	4194304	08aadb5d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.18	mvs.18	\N	4194304	c1228b35	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.20	mvs.20	\N	4194304	366cc6c2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.01	mvs.01	\N	131072	68252324	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.02	mvs.02	\N	131072	b34e773d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.11	mvs.11	\N	4194304	86219770	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfj1	mvs.12	mvs.12	\N	4194304	f2fd7f68	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mshvsfh	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Hispanic 970625) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvsh.03f	\N	\N	524288	4f60f41e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvsh.04f	\N	\N	524288	dc08ec12	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.05a	mvs.05a	\N	524288	1a5de0cb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.06a	mvs.06a	\N	524288	959f3030	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.07b	mvs.07b	\N	524288	7f915bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.08a	mvs.08a	\N	524288	c2813884	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.09b	mvs.09b	\N	524288	3ba08818	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.10b	mvs.10b	\N	524288	cf0dba98	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.13	mvs.13	\N	4194304	29b05fd9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.15	mvs.15	\N	4194304	faddccf1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.17	mvs.17	\N	4194304	97aaf4c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.19	mvs.19	\N	4194304	cb70e915	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.14	mvs.14	\N	4194304	b3b1972d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.16	mvs.16	\N	4194304	08aadb5d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.18	mvs.18	\N	4194304	c1228b35	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.20	mvs.20	\N	4194304	366cc6c2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.01	mvs.01	\N	131072	68252324	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.02	mvs.02	\N	131072	b34e773d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.11	mvs.11	\N	4194304	86219770	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfh	mvs.12	mvs.12	\N	4194304	f2fd7f68	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mshvsfa	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Asia 970625) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvsa.03d	\N	\N	524288	5b863716	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvsa.04d	\N	\N	524288	4886e65f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.05a	mvs.05a	\N	524288	1a5de0cb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.06a	mvs.06a	\N	524288	959f3030	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.07b	mvs.07b	\N	524288	7f915bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.08a	mvs.08a	\N	524288	c2813884	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.09b	mvs.09b	\N	524288	3ba08818	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.10b	mvs.10b	\N	524288	cf0dba98	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.13	mvs.13	\N	4194304	29b05fd9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.15	mvs.15	\N	4194304	faddccf1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.17	mvs.17	\N	4194304	97aaf4c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.19	mvs.19	\N	4194304	cb70e915	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.14	mvs.14	\N	4194304	b3b1972d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.16	mvs.16	\N	4194304	08aadb5d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.18	mvs.18	\N	4194304	c1228b35	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.20	mvs.20	\N	4194304	366cc6c2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.01	mvs.01	\N	131072	68252324	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.02	mvs.02	\N	131072	b34e773d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.11	mvs.11	\N	4194304	86219770	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa	mvs.12	mvs.12	\N	4194304	f2fd7f68	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	mshvsfa1	\N	\N	mshvsf	mshvsf	\N	Marvel Super Heroes Vs. Street Fighter (Asia 970620) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvsa.03	\N	\N	524288	92ef1933	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvsa.04	\N	\N	524288	4b24373c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.05	\N	\N	524288	ac180c1c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.06a	mvs.06a	\N	524288	959f3030	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.07b	mvs.07b	\N	524288	7f915bdb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.08a	mvs.08a	\N	524288	c2813884	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.09b	mvs.09b	\N	524288	3ba08818	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.10b	mvs.10b	\N	524288	cf0dba98	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.13	mvs.13	\N	4194304	29b05fd9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.15	mvs.15	\N	4194304	faddccf1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.17	mvs.17	\N	4194304	97aaf4c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.19	mvs.19	\N	4194304	cb70e915	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.14	mvs.14	\N	4194304	b3b1972d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.16	mvs.16	\N	4194304	08aadb5d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.18	mvs.18	\N	4194304	c1228b35	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.20	mvs.20	\N	4194304	366cc6c2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.01	mvs.01	\N	131072	68252324	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.02	mvs.02	\N	131072	b34e773d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.11	mvs.11	\N	4194304	86219770	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	mshvsfa1	mvs.12	mvs.12	\N	4194304	f2fd7f68	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	csclubj	\N	\N	\N	\N	\N	Capcom Sports Club (Japan 970722) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscj.03	\N	\N	524288	ec4ddaa2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscj.04	\N	\N	524288	60c632bb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscj.05	\N	\N	524288	ad042003	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscj.06	\N	\N	524288	169e4d40	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.07	\N	\N	524288	01b05caa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscjx.03	\N	\N	524288	2de1d45d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscjx.04	\N	\N	524288	81b25d76	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscjx.05	\N	\N	524288	5adb1c93	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	cscjx.06	\N	\N	524288	f5558f79	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.14	\N	\N	2097152	e8904afa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.16	\N	\N	2097152	c98c8079	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.18	\N	\N	2097152	c030df5a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.20	\N	\N	2097152	b4e55863	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.01	\N	\N	131072	ee162111	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.11	\N	\N	2097152	a027b827	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	csclubj	csc.12	\N	\N	2097152	cb7f6e55	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	cscluba	\N	\N	csclubj	csclubj	\N	Capcom Sports Club (Asia 970722) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csca.03	\N	\N	524288	b6acd708	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csca.04	\N	\N	524288	d44ae35f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csca.05	\N	\N	524288	8da76aec	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csca.06	\N	\N	524288	a1b7b1ee	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.07	csc.07	\N	524288	01b05caa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	cscax.03	\N	\N	524288	9f95b1e1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	cscax.04	\N	\N	524288	08e85ab2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	cscax.05	\N	\N	524288	1b2fae1d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	cscax.06	\N	\N	524288	9e548ba8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.14	csc.14	\N	2097152	e8904afa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.16	csc.16	\N	2097152	c98c8079	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.18	csc.18	\N	2097152	c030df5a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.20	csc.20	\N	2097152	b4e55863	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.01	csc.01	\N	131072	ee162111	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.11	csc.11	\N	2097152	a027b827	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	cscluba	csc.12	csc.12	\N	2097152	cb7f6e55	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	sgemf	\N	\N	\N	\N	\N	Super Gem Fighter Mini Mix (US 970904) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcfu.03	\N	\N	524288	ac2e8566	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.04	\N	\N	524288	f4314c96	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.05	\N	\N	524288	215655f6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.06	\N	\N	524288	ea6f13ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.07	\N	\N	524288	5ac6d5ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.13	\N	\N	4194304	22d72ab9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.15	\N	\N	4194304	16a4813c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.17	\N	\N	4194304	1097e035	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.19	\N	\N	4194304	d362d874	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.14	\N	\N	1048576	0383897c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.16	\N	\N	1048576	76f91084	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.18	\N	\N	1048576	756c3754	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.20	\N	\N	1048576	9ec9277d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.01	\N	\N	131072	254e5f33	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.02	\N	\N	131072	6902f4f9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.11	\N	\N	4194304	a5dea005	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sgemf	pcf.12	\N	\N	4194304	4ce235fe	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	pfghtj	\N	\N	sgemf	sgemf	\N	Pocket Fighter (Japan 970904) [sound only]	1997	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcfj.03	\N	\N	524288	681da43e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.04	pcf.04	\N	524288	f4314c96	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.05	pcf.05	\N	524288	215655f6	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.06	pcf.06	\N	524288	ea6f13ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.07	pcf.07	\N	524288	5ac6d5ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.13	pcf.13	\N	4194304	22d72ab9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.15	pcf.15	\N	4194304	16a4813c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.17	pcf.17	\N	4194304	1097e035	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.19	pcf.19	\N	4194304	d362d874	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.14	pcf.14	\N	1048576	0383897c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.16	pcf.16	\N	1048576	76f91084	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.18	pcf.18	\N	1048576	756c3754	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.20	pcf.20	\N	1048576	9ec9277d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.01	pcf.01	\N	131072	254e5f33	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.02	pcf.02	\N	131072	6902f4f9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.11	pcf.11	\N	4194304	a5dea005	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	pfghtj	pcf.12	pcf.12	\N	4194304	4ce235fe	\N	\N	\N	\N	\N	\N	\N	
